product_id,product_sitc_code,product_level,product_name,product_name_short,product_parent_id,product_id_hierarchy,show_feasibility
1008,6254,4,"Tires, pneumatic, new, for motorcycles and bicycles","Tires, pneumatic, new, for motorcycles and bicycles",138,7.138.1008,True
1009,6259,4,"Other tires, tire cases, tire flaps and inner tubes, etc","Other tires, tire cases, tire flaps and inner tubes, etc",138,7.138.1009,True
1010,6281,4,"Hygienic, pharmaceutical articles of unhardened vulcanized rubber","Hygienic, pharmaceutical articles of unhardened vulcanized rubber",138,7.138.1010,True
1011,6282,4,"Transmission, conveyor or elevator belts, of vulcanized rubber","Transmission, conveyor or elevator belts, of vulcanized rubber",138,7.138.1011,True
1012,6289,4,"Other articles of rubber, nes","Other articles of rubber, nes",138,7.138.1012,True
1013,6330,4,Cork manufactures,Cork manufactures,139,7.139.1013,False
1014,6341,4,"Wood sawn lengthwise, veneer sheets etc, up to 5 mm in thickness","Wood sawn lengthwise, veneer sheets etc, up to 5 mm in thickness",139,7.139.1014,True
1015,6342,4,Plywood consisting solely of sheets of wood,Plywood consisting solely of sheets of wood,139,7.139.1015,True
1016,6343,4,Improved wood and reconstituted wood,Improved wood and reconstituted wood,139,7.139.1016,True
1017,6344,4,"Wood-based panels, nes","Wood-based panels, nes",139,7.139.1017,True
1018,6349,4,"Wood, simply shaped, nes","Wood, simply shaped, nes",139,7.139.1018,False
1019,6351,4,"Wood packing cases, boxes, cases, crates, etc, complete","Wood packing cases, boxes, cases, crates, etc, complete",139,7.139.1019,True
1020,6352,4,"Casks, barrels; other coopers products and parts, including staves","Casks, barrels; other coopers products and parts, including staves",139,7.139.1020,True
1021,6353,4,Builders` carpentry and joinery (including prefabricated),Builders` carpentry and joinery (including prefabricated),139,7.139.1021,True
1022,6354,4,Manufactures of wood for domestic or decorative use,Manufactures of wood for domestic or decorative use,139,7.139.1022,True
1023,6359,4,"Manufactured articles of wood, nes","Manufactured articles of wood, nes",139,7.139.1023,True
1024,6411,4,Newsprint,Newsprint,140,7.140.1024,True
1025,6412,4,"Printing paper and writing paper, in rolls or sheets","Printing paper and writing paper, in rolls or sheets",140,7.140.1025,True
1026,6413,4,"Kraft paper and paperboard, in rolls or sheets","Kraft paper and paperboard, in rolls or sheets",140,7.140.1026,True
1027,6415,4,"Paper and paperboard, in rolls or sheets, nes","Paper and paperboard, in rolls or sheets, nes",140,7.140.1027,True
1028,6416,4,Fibre building board of wood or other vegetable material,Fibre building board of wood or other vegetable material,140,7.140.1028,True
1029,6417,4,"Paper and paperboard, creped, crinkled, etc, in rolls or sheets","Paper and paperboard, creped, crinkled, etc, in rolls or sheets",140,7.140.1029,True
1030,6418,4,"Paper and paperboard, coated, impregnated, etc, in rolls or sheets","Paper and paperboard, coated, impregnated, etc, in rolls or sheets",140,7.140.1030,True
1031,6419,4,"Converted paper and paperboard, nes","Converted paper and paperboard, nes",140,7.140.1031,True
1032,6421,4,"Packing containers, box files, etc, of paper, used in offices","Packing containers, box files, etc, of paper, used in offices",140,7.140.1032,True
1033,6422,4,Correspondence stationary,Correspondence stationary,140,7.140.1033,True
1034,6423,4,"Registers, exercise books, file and book covers, etc, of paper","Registers, exercise books, file and book covers, etc, of paper",140,7.140.1034,True
1035,6424,4,"Paper and paperboard cut to size or shape, nes","Paper and paperboard cut to size or shape, nes",140,7.140.1035,True
1036,6428,4,"Articles of paper pulp, paper, paperboard or cellulose wadding, nes","Articles of paper pulp, paper, paperboard or cellulose wadding, nes",140,7.140.1036,True
1037,6511,4,Silk yarn and spun from noil or waste; silkworm gut,Silk yarn and spun from noil or waste; silkworm gut,141,7.141.1037,False
1038,6512,4,Yarn of wool or animal hair (including wool tops),Yarn of wool or animal hair (including wool tops),141,7.141.1038,False
1039,6513,4,Cotton yarn,Cotton yarn,141,7.141.1039,True
1040,6514,4,"Yarn 85% of synthetic fibres, not for retail; monofil, strip, etc","Yarn 85% of synthetic fibres, not for retail; monofil, strip, etc",141,7.141.1040,True
1041,6515,4,"Yarn containing 85% or more of synthetic fibres, put up for retail","Yarn containing 85% or more of synthetic fibres, put up for retail",141,7.141.1041,True
1042,6516,4,Yarn containing less than 85% of discontinuous synthetic fibres,Yarn containing less than 85% of discontinuous synthetic fibres,141,7.141.1042,True
1043,6517,4,"Yarn of regenerated fibres, not for retail, monofil, strip, etc","Yarn of regenerated fibres, not for retail, monofil, strip, etc",141,7.141.1043,False
1044,6518,4,"Yarn of regenerated fibres, put up for retail sale","Yarn of regenerated fibres, put up for retail sale",141,7.141.1044,True
1045,6519,4,"Yarn of textile fibres, nes","Yarn of textile fibres, nes",141,7.141.1045,False
1046,6521,4,"Cotton fabrics, woven, unbleached, not mercerized","Cotton fabrics, woven, unbleached, not mercerized",141,7.141.1046,True
1047,6522,4,"Cotton fabrics, woven, bleached, dyed, etc, or otherwise finished","Cotton fabrics, woven, bleached, dyed, etc, or otherwise finished",141,7.141.1047,False
1048,6531,4,"Fabrics, woven, of continuous synthetic textile materials","Fabrics, woven, of continuous synthetic textile materials",141,7.141.1048,False
1049,6532,4,"Fabrics, woven, 85% plus of discontinuous synthetic fibres","Fabrics, woven, 85% plus of discontinuous synthetic fibres",141,7.141.1049,True
1050,6534,4,"Fabrics, woven, less 85% of discontinuous synthetic fibres","Fabrics, woven, less 85% of discontinuous synthetic fibres",141,7.141.1050,True
1051,6535,4,"Fabric, woven of continuous regenerated textile materials","Fabric, woven of continuous regenerated textile materials",141,7.141.1051,True
1052,6536,4,"Fabrics, woven, 85% plus of discontinuous regenerated fibres","Fabrics, woven, 85% plus of discontinuous regenerated fibres",141,7.141.1052,True
1053,6538,4,"Fabrics, woven, less 85% of discontinuous regenerated fibres","Fabrics, woven, less 85% of discontinuous regenerated fibres",141,7.141.1053,True
1054,6539,4,"Pile and chenille fabrics, woven, of man-made fibres","Pile and chenille fabrics, woven, of man-made fibres",141,7.141.1054,True
1055,6541,4,"Fabrics, woven, of silk, of noil or other waste silk","Fabrics, woven, of silk, of noil or other waste silk",141,7.141.1055,True
1056,6542,4,"Fabrics, woven, 85% plus of sheep's or lambs' wool or of fine hair","Fabrics, woven, 85% plus of sheep's or lambs' wool or of fine hair",141,7.141.1056,True
1057,6543,4,"Fabrics, woven, of sheep's or lambs' wool or of fine hair, nes","Fabrics, woven, of sheep's or lambs' wool or of fine hair, nes",141,7.141.1057,True
1058,6544,4,"Fabrics, woven, of flax or of ramie","Fabrics, woven, of flax or of ramie",141,7.141.1058,True
1059,6545,4,"Fabrics, woven of jute or other textile bast fibres of heading 2640","Fabrics, woven of jute or other textile bast fibres of heading 2640",141,7.141.1059,True
1060,6546,4,"Fabrics of glass fibre (including narrow, pile fabrics, lace, etc)","Fabrics of glass fibre (including narrow, pile fabrics, lace, etc)",141,7.141.1060,True
1061,6549,4,"Fabrics, woven, nes","Fabrics, woven, nes",141,7.141.1061,False
1062,6551,4,"Knitted etc, not elastic nor rubberized, of synthetic fibres","Knitted etc, not elastic nor rubberized, of synthetic fibres",141,7.141.1062,True
1063,6552,4,"Knitted, not elastic nor rubberized, of fibres other than synthetic","Knitted, not elastic nor rubberized, of fibres other than synthetic",141,7.141.1063,True
1064,6553,4,"Knitted or crocheted fabrics, elastic or rubberized","Knitted or crocheted fabrics, elastic or rubberized",141,7.141.1064,True
1065,6560,4,"Tulle, lace, embroidery, ribbons, trimmings and other small wares","Tulle, lace, embroidery, ribbons, trimmings and other small wares",141,7.141.1065,True
1066,6571,4,"Felt, articles of felt, nes, whether or not impregnated or coated","Felt, articles of felt, nes, whether or not impregnated or coated",141,7.141.1066,True
1067,6572,4,"Bonded fibre fabrics, etc, whether or not impregnated or coated","Bonded fibre fabrics, etc, whether or not impregnated or coated",141,7.141.1067,True
1068,6573,4,"Coated or impregnated textile fabrics and products, nes","Coated or impregnated textile fabrics and products, nes",141,7.141.1068,True
1069,6574,4,Elastic fabrics and trimming (not knitted or crocheted),Elastic fabrics and trimming (not knitted or crocheted),141,7.141.1069,True
1070,6575,4,"Twine, cordage, ropes and cables and manufactures thereof","Twine, cordage, ropes and cables and manufactures thereof",141,7.141.1070,True
1071,6576,4,"Hat shapes, hat-forms, hat bodies and hoods","Hat shapes, hat-forms, hat bodies and hoods",141,7.141.1071,False
1072,6577,4,"Wadding, wicks and textiles fabrics for use in machinery or plant","Wadding, wicks and textiles fabrics for use in machinery or plant",141,7.141.1072,False
1073,6579,4,Special products of textile materials,Special products of textile materials,141,7.141.1073,True
1074,6581,4,"Bags, sacks of textile materials, for the packing of goods","Bags, sacks of textile materials, for the packing of goods",141,7.141.1074,True
1075,6582,4,"Tarpaulins, sails, tents, camping goods, etc, of textile fabrics","Tarpaulins, sails, tents, camping goods, etc, of textile fabrics",141,7.141.1075,True
1076,6583,4,"Travelling rugs, blankets (non electric), not knitted or crocheted","Travelling rugs, blankets (non electric), not knitted or crocheted",141,7.141.1076,True
1077,6584,4,"Linens and furnishing articles of textile, not knitted or crocheted","Linens and furnishing articles of textile, not knitted or crocheted",141,7.141.1077,True
1078,6589,4,"Other made-up articles of textile materials, nes","Other made-up articles of textile materials, nes",141,7.141.1078,False
1079,6591,4,Linoleum and similar floor covering,Linoleum and similar floor covering,141,7.141.1079,False
1080,6592,4,"Carpets, carpeting and rugs, knotted","Carpets, carpeting and rugs, knotted",141,7.141.1080,True
1081,6593,4,"Kelem, Schumacks and Karamanie rugs and the like","Kelem, Schumacks and Karamanie rugs and the like",141,7.141.1081,True
1082,6594,4,"Carpets, rugs, mats, of wool or fine animal hair","Carpets, rugs, mats, of wool or fine animal hair",141,7.141.1082,True
1083,6595,4,"Carpets, rugs, mats, of man-made textile materials, nes","Carpets, rugs, mats, of man-made textile materials, nes",141,7.141.1083,True
1084,6596,4,"Carpets, rugs, mats, of other textile materials, nes","Carpets, rugs, mats, of other textile materials, nes",141,7.141.1084,True
1085,6597,4,"Plaits, plaited products for all uses; straw envelopes for bottles","Plaits, plaited products for all uses; straw envelopes for bottles",141,7.141.1085,True
1086,6611,4,"Lime, quick, slaked and hydraulic (no calcium oxide or hydroxide)","Lime, quick, slaked and hydraulic (no calcium oxide or hydroxide)",142,7.142.1086,True
1087,6612,4,Cement,Cement,142,7.142.1087,True
1088,6613,4,"Building and monumental stone, worked, and articles thereof","Building and monumental stone, worked, and articles thereof",142,7.142.1088,True
1089,6618,4,"Construction materials, of asbestos-cement or fibre-cements, etc","Construction materials, of asbestos-cement or fibre-cements, etc",142,7.142.1089,True
1090,6623,4,Refractory bricks and other refractory construction materials,Refractory bricks and other refractory construction materials,142,7.142.1090,True
1091,6624,4,"Non-refractory ceramic bricks, tiles, pipes and similar products","Non-refractory ceramic bricks, tiles, pipes and similar products",142,7.142.1091,True
1092,6631,4,"Hand polishing stone, grindstones, grinding wheels, etc","Hand polishing stone, grindstones, grinding wheels, etc",142,7.142.1092,True
1093,6632,4,"Abrasive power or grain, on a base of woven fabrics","Abrasive power or grain, on a base of woven fabrics",142,7.142.1093,True
1094,6633,4,"Manufactures of mineral materials, nes (other than ceramic)","Manufactures of mineral materials, nes (other than ceramic)",142,7.142.1094,True
1095,6635,4,"Wool; expanding or insulating mineral materials, nes","Wool; expanding or insulating mineral materials, nes",142,7.142.1095,True
1096,6637,4,"Refractory goods, nes","Refractory goods, nes",142,7.142.1096,True
1097,6638,4,Manufactures of asbestos; friction materials,Manufactures of asbestos; friction materials,142,7.142.1097,True
1098,6639,4,"Articles of ceramic materials, nes","Articles of ceramic materials, nes",142,7.142.1098,True
1099,6641,4,"Glass in the mass, in balls, rods or tubes (nonoptical); waste","Glass in the mass, in balls, rods or tubes (nonoptical); waste",142,7.142.1099,True
1100,6642,4,Optical glass and elements of optical glass (unworked),Optical glass and elements of optical glass (unworked),142,7.142.1100,True
1101,6643,4,"Drawn or blown glass (flashed glass), unworked, in rectangles","Drawn or blown glass (flashed glass), unworked, in rectangles",142,7.142.1101,True
1102,6644,4,"Glass, cast, rolled, etc, surface-ground, but no further worked","Glass, cast, rolled, etc, surface-ground, but no further worked",142,7.142.1102,True
1103,6645,4,"Cast, rolled glass (flashed or wired), unworked, in rectangles","Cast, rolled glass (flashed or wired), unworked, in rectangles",142,7.142.1103,True
1104,6646,4,"Bricks, tiles, etc of pressed or moulded glass, used in building","Bricks, tiles, etc of pressed or moulded glass, used in building",142,7.142.1104,True
1105,6647,4,"Safety glass consisting of toughened or laminated glass, cut or not","Safety glass consisting of toughened or laminated glass, cut or not",142,7.142.1105,True
1106,6648,4,"Glass mirror, unframed, framed or backed","Glass mirror, unframed, framed or backed",142,7.142.1106,True
1107,6649,4,"Glass, nes","Glass, nes",142,7.142.1107,True
1108,6651,4,Bottles etc of glass,Bottles etc of glass,142,7.142.1108,False
1109,6652,4,"Glassware (other than heading 66582), for indoor decoration","Glassware (other than heading 66582), for indoor decoration",142,7.142.1109,True
1110,6658,4,"Articles made of glass, nes","Articles made of glass, nes",142,7.142.1110,True
1111,6664,4,Porcelain or china house ware,Porcelain or china house ware,142,7.142.1111,True
1112,6665,4,"Articles of domestic or toilet purposes, of other kind of pottery","Articles of domestic or toilet purposes, of other kind of pottery",142,7.142.1112,True
1113,6666,4,"Ornaments, personal articles of porcelain, china, or ceramic, nes","Ornaments, personal articles of porcelain, china, or ceramic, nes",142,7.142.1113,True
1114,6671,4,"Pearls, not mounted, set or strung","Pearls, not mounted, set or strung",142,7.142.1114,False
1115,6672,4,"Diamonds (non-industrial), not mounted or set","Diamonds (non-industrial), not mounted or set",142,7.142.1115,False
1116,6673,4,"Precious and semi-precious stones, not mounted, set or strung","Precious and semi-precious stones, not mounted, set or strung",142,7.142.1116,True
1117,6674,4,Synthetic or reconstructed precious or semi-precious stones,Synthetic or reconstructed precious or semi-precious stones,142,7.142.1117,True
1118,6712,4,"Pig iron, cast iron, spiegeleisen, in pigs, blocks, lumps, etc","Pig iron, cast iron, spiegeleisen, in pigs, blocks, lumps, etc",143,7.143.1118,True
1119,6713,4,"Iron and steel powders, shot or sponge","Iron and steel powders, shot or sponge",143,7.143.1119,True
1120,6716,4,Ferro-alloys,Ferro-alloys,143,7.143.1120,True
1121,6724,4,"Puddled bars, pilings; ingots, blocks, lumps, etc, of iron or steel","Puddled bars, pilings; ingots, blocks, lumps, etc, of iron or steel",143,7.143.1121,False
1122,6725,4,"Blooms, billets, slabs and sheet bars, of iron or steel","Blooms, billets, slabs and sheet bars, of iron or steel",143,7.143.1122,True
1123,6727,4,Iron or steel coils for re-rolling,Iron or steel coils for re-rolling,143,7.143.1123,True
1124,6731,4,Wire rod of iron or steel,Wire rod of iron or steel,143,7.143.1124,True
1125,6732,4,"Bars, rods (not wire rod), from iron or steel; hollow mining drill","Bars, rods (not wire rod), from iron or steel; hollow mining drill",143,7.143.1125,True
1126,6733,4,"Angles, shapes, sections and sheet piling, of iron or steel","Angles, shapes, sections and sheet piling, of iron or steel",143,7.143.1126,True
1127,6741,4,Universal plates of iron or steel,Universal plates of iron or steel,143,7.143.1127,True
1128,6744,4,"Sheet, plates, rolled of thickness 4,75mm plus, of iron or steel","Sheet, plates, rolled of thickness 4,75mm plus, of iron or steel",143,7.143.1128,True
1129,6745,4,"Sheet, plates, rolled of thickness 3mm to 4,75mm, of iron or steel","Sheet, plates, rolled of thickness 3mm to 4,75mm, of iron or steel",143,7.143.1129,True
1130,6746,4,"Sheet, plates, rolled of thickness less 3mm, of iron or steel","Sheet, plates, rolled of thickness less 3mm, of iron or steel",143,7.143.1130,True
1131,6747,4,"Tinned sheets, plates of steel (not of high carbon or alloy steel)","Tinned sheets, plates of steel (not of high carbon or alloy steel)",143,7.143.1131,True
1132,6749,4,"Other sheet and plates, of iron or steel, worked","Other sheet and plates, of iron or steel, worked",143,7.143.1132,True
1133,6750,4,"Hoop and strip of iron or steel, hot-rolled or cold-rolled","Hoop and strip of iron or steel, hot-rolled or cold-rolled",143,7.143.1133,True
1134,6760,4,"Rails and railway track construction materials, of iron or steel","Rails and railway track construction materials, of iron or steel",143,7.143.1134,True
1135,6770,4,"Iron or steel wire (excluding wire rod), not insulated","Iron or steel wire (excluding wire rod), not insulated",143,7.143.1135,True
1136,6781,4,"Tubes and pipes, of cast iron","Tubes and pipes, of cast iron",143,7.143.1136,True
1137,6782,4,"Seamless tubes, pipes; blanks for tubes and pipes, of iron or steel","Seamless tubes, pipes; blanks for tubes and pipes, of iron or steel",143,7.143.1137,True
1138,6783,4,"Other tubes and pipes, of iron or steel","Other tubes and pipes, of iron or steel",143,7.143.1138,True
1139,6784,4,High-pressure hydro-electric conduit of steel,High-pressure hydro-electric conduit of steel,143,7.143.1139,True
1140,6785,4,"Tube and pipes fittings, of iron or steel","Tube and pipes fittings, of iron or steel",143,7.143.1140,True
1141,6793,4,"Steel and iron forging and stampings, in the rough state","Steel and iron forging and stampings, in the rough state",143,7.143.1141,True
1142,6794,4,"Castings of iron or steel, in rough state","Castings of iron or steel, in rough state",143,7.143.1142,True
1143,6811,4,"Silver, unwrought, unworked, or semi-manufactured","Silver, unwrought, unworked, or semi-manufactured",144,7.144.1143,False
1144,6812,4,"Metals of platinum group, unwrought, unworked, or semi-manufactured","Metals of platinum group, unwrought, unworked, or semi-manufactured",144,7.144.1144,False
1145,6821,4,"Copper and copper alloys, refined or not, unwrought","Copper and copper alloys, refined or not, unwrought",144,7.144.1145,True
1146,6822,4,"Copper and copper alloys, worked","Copper and copper alloys, worked",144,7.144.1146,True
1147,6831,4,"Nickel and nickel alloys, unwrought","Nickel and nickel alloys, unwrought",144,7.144.1147,True
1148,6832,4,"Nickel and nickel alloys, worked","Nickel and nickel alloys, worked",144,7.144.1148,True
1149,6841,4,"Aluminium and aluminium alloys, unwrought","Aluminium and aluminium alloys, unwrought",144,7.144.1149,True
1150,6842,4,"Aluminium and aluminium alloys, worked","Aluminium and aluminium alloys, worked",144,7.144.1150,True
1151,6851,4,"Lead, and lead alloys, unwrought","Lead, and lead alloys, unwrought",144,7.144.1151,True
1152,6852,4,"Lead and lead alloys, worked","Lead and lead alloys, worked",144,7.144.1152,False
1153,6861,4,"Zinc and zinc alloys, unwrought","Zinc and zinc alloys, unwrought",144,7.144.1153,True
1154,6863,4,Zinc and zinc alloys worked,Zinc and zinc alloys worked,144,7.144.1154,False
1155,6871,4,"Tin and tin alloys, unwrought","Tin and tin alloys, unwrought",144,7.144.1155,True
1156,6872,4,Tin and tin alloys worked,Tin and tin alloys worked,144,7.144.1156,False
1157,6880,4,"Uranium depleted in U235, thorium, and alloys, nes; waste and scrap","Uranium depleted in U235, thorium, and alloys, nes; waste and scrap",144,7.144.1157,True
1158,6891,4,"Tungsten, molybdenum, tantalum, magnesium, unwrought; waste, scrap","Tungsten, molybdenum, tantalum, magnesium, unwrought; waste, scrap",144,7.144.1158,False
1159,6899,4,"Base metals, nes and cermets, unwrought (including waste and scrap)","Base metals, nes and cermets, unwrought (including waste and scrap)",144,7.144.1159,False
1160,6911,4,"Structures and parts of, of iron, steel; plates, rods, and the like","Structures and parts of, of iron, steel; plates, rods, and the like",145,7.145.1160,True
1161,6912,4,"Structures and parts of, of aluminium; plates, rods, and the like","Structures and parts of, of aluminium; plates, rods, and the like",145,7.145.1161,True
1162,6921,4,"Iron, steel, aluminium reservoirs, tanks, etc, capacity 300 lt plus","Iron, steel, aluminium reservoirs, tanks, etc, capacity 300 lt plus",145,7.145.1162,True
1163,6924,4,"Cask, drums, etc, of iron, steel, aluminium, for packing goods","Cask, drums, etc, of iron, steel, aluminium, for packing goods",145,7.145.1163,True
1164,6931,4,"Wire, cables, cordage, ropes, plaited bans, sling and the like","Wire, cables, cordage, ropes, plaited bans, sling and the like",145,7.145.1164,True
1165,6932,4,Barbed iron or steel wire: fencing wire,Barbed iron or steel wire: fencing wire,145,7.145.1165,True
1166,6935,4,"Gauze, cloth, grill, netting, reinforced fabric and the like","Gauze, cloth, grill, netting, reinforced fabric and the like",145,7.145.1166,False
1167,6940,4,"Nails, screws, nuts, bolts, rivets, etc, of iron, steel or copper","Nails, screws, nuts, bolts, rivets, etc, of iron, steel or copper",145,7.145.1167,True
1168,6951,4,"Hand tools, used in agriculture, horticulture or forestry","Hand tools, used in agriculture, horticulture or forestry",145,7.145.1168,True
1169,6953,4,Other hand tools,Other hand tools,145,7.145.1169,True
1170,6954,4,"Interchangeable tools for hand or machine tools (tips, blades, etc)","Interchangeable tools for hand or machine tools (tips, blades, etc)",145,7.145.1170,True
1171,6960,4,Cutlery,Cutlery,145,7.145.1171,True
1172,6973,4,"Domestic, non-electric, heating, cooking apparatus, and parts, nes","Domestic, non-electric, heating, cooking apparatus, and parts, nes",145,7.145.1172,False
1173,6974,4,"Base metal domestic articles, nes, and parts thereof, nes","Base metal domestic articles, nes, and parts thereof, nes",145,7.145.1173,True
1174,6975,4,"Base metal indoors sanitary ware, and parts thereof, nes","Base metal indoors sanitary ware, and parts thereof, nes",145,7.145.1174,True
1175,6978,4,"Household appliances, decorative article, etc, of base metal, nes","Household appliances, decorative article, etc, of base metal, nes",145,7.145.1175,True
1176,6991,4,"Locksmiths wares, safes, etc, and hardware, nes, of base metal","Locksmiths wares, safes, etc, and hardware, nes, of base metal",145,7.145.1176,True
1177,6992,4,"Chain and parts thereof, of iron or steel","Chain and parts thereof, of iron or steel",145,7.145.1177,True
1178,6993,4,"Pins, needles, etc, of iron, steel; metal fittings for clothing","Pins, needles, etc, of iron, steel; metal fittings for clothing",145,7.145.1178,True
1179,6994,4,"Springs and leaves for springs, of iron, steel or copper","Springs and leaves for springs, of iron, steel or copper",145,7.145.1179,False
1180,6996,4,Miscellaneous articles of base metal,Miscellaneous articles of base metal,145,7.145.1180,True
1181,6997,4,"Articles of iron or steel, nes","Articles of iron or steel, nes",145,7.145.1181,True
1182,6998,4,"Articles, nes, of copper, nickel, aluminium, lead, zinc and tin","Articles, nes, of copper, nickel, aluminium, lead, zinc and tin",145,7.145.1182,True
1183,6999,4,"Other base metal manufactures, nes; and of cermets","Other base metal manufactures, nes; and of cermets",145,7.145.1183,False
1184,7111,4,Steam and other vapour-generated boilers; super-heated water boiler,Steam and other vapour-generated boilers; super-heated water boiler,146,8.146.1184,True
1185,7112,4,Auxiliary plant for boilers of heading 7111; condensers,Auxiliary plant for boilers of heading 7111; condensers,146,8.146.1185,True
1186,7119,4,"Parts, nes of boilers and auxiliary plant of headings 7111 and 7112","Parts, nes of boilers and auxiliary plant of headings 7111 and 7112",146,8.146.1186,True
1187,7126,4,"Steam power units (mobile engines but not steam tractors, etc)","Steam power units (mobile engines but not steam tractors, etc)",146,8.146.1187,True
1188,7129,4,"Parts, nes of steam power units","Parts, nes of steam power units",146,8.146.1188,True
1189,7131,4,"Internal combustion piston engines, for aircraft, and parts, nes","Internal combustion piston engines, for aircraft, and parts, nes",146,8.146.1189,True
1190,7132,4,"Motor vehicles piston engines, headings: 722; 78; 74411 and 95101","Motor vehicles piston engines, headings: 722; 78; 74411 and 95101",146,8.146.1190,True
1191,7133,4,"Internal combustion piston engines, marine propulsion","Internal combustion piston engines, marine propulsion",146,8.146.1191,True
1192,7138,4,"Internal combustion piston engines, nes","Internal combustion piston engines, nes",146,8.146.1192,True
1193,7139,4,"Piston engines parts, nes, falling in headings: 7132, 7133 and 7138","Piston engines parts, nes, falling in headings: 7132, 7133 and 7138",146,8.146.1193,True
1194,7144,4,Reaction engines,Reaction engines,146,8.146.1194,True
1195,7148,4,"Gas turbines, nes","Gas turbines, nes",146,8.146.1195,True
1196,7149,4,"Parts, nes of the engines and motors of group 714 and item 71888","Parts, nes of the engines and motors of group 714 and item 71888",146,8.146.1196,True
1197,7161,4,"Motors and generators, direct current","Motors and generators, direct current",146,8.146.1197,True
1198,7162,4,"Electric motors, generators (not direct current); generating sets","Electric motors, generators (not direct current); generating sets",146,8.146.1198,True
1199,7163,4,Rotary converters,Rotary converters,146,8.146.1199,True
1200,7169,4,"Parts, nes, of rotating electric plant","Parts, nes, of rotating electric plant",146,8.146.1200,True
1201,7187,4,"Nuclear reactors, and parts thereof, nes","Nuclear reactors, and parts thereof, nes",146,8.146.1201,True
1202,7188,4,"Engines and motors, nes (wind, hot air engines, water wheel, etc)","Engines and motors, nes (wind, hot air engines, water wheel, etc)",146,8.146.1202,True
1203,7211,4,"Agricultural and horticultural machinery for soil preparation, etc","Agricultural and horticultural machinery for soil preparation, etc",147,8.147.1203,True
1204,7212,4,"Harvesting and threshing machines; fodder presses, etc; parts nes","Harvesting and threshing machines; fodder presses, etc; parts nes",147,8.147.1204,True
1205,7213,4,"Dairy machinery, nes (including milking machines), and parts nes","Dairy machinery, nes (including milking machines), and parts nes",147,8.147.1205,True
1206,7219,4,"Agricultural machinery and appliances, nes, and parts thereof, nes","Agricultural machinery and appliances, nes, and parts thereof, nes",147,8.147.1206,True
1207,7223,4,Track-laying tractors,Track-laying tractors,147,8.147.1207,True
1208,7224,4,"Wheeled tractors (other than those falling in heading 74411, 7832)","Wheeled tractors (other than those falling in heading 74411, 7832)",147,8.147.1208,True
1209,7233,4,"Road rollers, mechanically propelled","Road rollers, mechanically propelled",147,8.147.1209,True
1210,7234,4,"Construction and mining machinery, nes","Construction and mining machinery, nes",147,8.147.1210,True
1211,7239,4,"Parts, nes of machinery and equipment of headings 72341 to 72346","Parts, nes of machinery and equipment of headings 72341 to 72346",147,8.147.1211,True
1212,7243,4,"Sewing machines, furniture, needles etc, and parts thereof, nes","Sewing machines, furniture, needles etc, and parts thereof, nes",147,8.147.1212,True
1213,7244,4,Machines for extruding man-made textile; other textile machinery,Machines for extruding man-made textile; other textile machinery,147,8.147.1213,True
1214,7245,4,"Weaving, knitting, etc, machines, machines for preparing yarns, etc","Weaving, knitting, etc, machines, machines for preparing yarns, etc",147,8.147.1214,True
1215,7246,4,Auxiliary machinery for use with those of headings 72451 to 72453,Auxiliary machinery for use with those of headings 72451 to 72453,147,8.147.1215,True
1216,7247,4,"Textile machinery, nes for cleaning, cutting, etc, and parts nes","Textile machinery, nes for cleaning, cutting, etc, and parts nes",147,8.147.1216,True
1217,7248,4,"Machinery for preparing, tanning, working leather, etc; parts nes","Machinery for preparing, tanning, working leather, etc; parts nes",147,8.147.1217,True
1218,7251,4,"Machinery for making, finishing cellulose pulp, paper or paperboard","Machinery for making, finishing cellulose pulp, paper or paperboard",147,8.147.1218,True
1219,7252,4,"Machinery for making paper pulp, paper, paperboard; cutting machines","Machinery for making paper pulp, paper, paperboard; cutting machines",147,8.147.1219,True
1220,7259,4,"Parts, nes of the machines falling within heading 725","Parts, nes of the machines falling within heading 725",147,8.147.1220,True
1221,7263,4,"Machinery, accessories for type-setting, for printing blocks, etc","Machinery, accessories for type-setting, for printing blocks, etc",147,8.147.1221,True
1222,7264,4,Printing presses,Printing presses,147,8.147.1222,True
1223,7267,4,Other printing machinery; machines for uses ancilliary to printing,Other printing machinery; machines for uses ancilliary to printing,147,8.147.1223,True
1224,7268,4,"Bookbinding machinery; parts thereof, nes","Bookbinding machinery; parts thereof, nes",147,8.147.1224,True
1225,7269,4,"Parts, nes of machines falling within headings 72631, 7264, 7267","Parts, nes of machines falling within headings 72631, 7264, 7267",147,8.147.1225,True
1226,7271,4,"Machinery for the grain milling industry; working cereals, parts","Machinery for the grain milling industry; working cereals, parts",147,8.147.1226,True
1227,7272,4,"Other food-processing machinery and parts thereof, nes","Other food-processing machinery and parts thereof, nes",147,8.147.1227,True
1228,7281,4,"Machine-tools for specialized industries; parts or accessories, nes","Machine-tools for specialized industries; parts or accessories, nes",147,8.147.1228,True
1229,7283,4,"Other mineral working machinery; and parts thereof, nes","Other mineral working machinery; and parts thereof, nes",147,8.147.1229,True
1230,7284,4,"Machinery for specialized industries and parts thereof, nes","Machinery for specialized industries and parts thereof, nes",147,8.147.1230,True
1231,7361,4,Metal cutting machine-tools,Metal cutting machine-tools,148,8.148.1231,True
