Country,Year,Variable,Unit,Value
Hungary,2017,Fossil Fuel Consumption,Exajoules,0.777185254
Hungary,2017,Renewable Energy Consumption,Share of Total Energy Consumption,0.035543124
Hungary,2017,Carbon Intensity,tonne CO2-eq per Megajoule,49.36222142
Hungary,2017,Energy Consumption per Capita,Gigajoules per capita,100.9553172
Hungary,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,3.508469067
Hungary,2017,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.173185827
Hungary,2024,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,41.27575084
Hungary,2024,Fossil Fuel Consumption,Exajoules,0.671707526
Hungary,2024,Renewable Energy Consumption,Share of Total Energy Consumption,0.073176395
Hungary,2024,Carbon Intensity,tonne CO2-eq per Megajoule,45.19575802
Hungary,2024,Energy Consumption per Capita,Gigajoules per capita,94.38335989
Hungary,2024,Economy-wide Energy Intensity,Megajoules per $ GDP,2.746321175
Hungary,2024,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.124122067
Iceland,1990,Fossil Fuel Consumption,Exajoules,0.030970355
Iceland,1990,Renewable Energy Consumption,Share of Total  Energy Consumption,0.448026749
Iceland,1990,Energy Consumption per Capita,Gigajoules per capita,220.1772753
Iceland,1990,Economy-wide Energy Intensity,Megajoules per $ GDP,6.714877537
Iceland,2008,Fossil Fuel Consumption,Exajoules,0.038304206
Iceland,2008,Renewable Energy Consumption,Share of Total  Energy Consumption,0.832280321
Iceland,2008,Energy Consumption per Capita,Gigajoules per capita,719.2825661
Iceland,2008,Economy-wide Energy Intensity,Megajoules per $ GDP,14.38351314
Iceland,2012,Fossil Fuel Consumption,Exajoules,0.033708079
Iceland,2012,Renewable Energy Consumption,Share of Total  Energy Consumption,0.873119666
Iceland,2012,Energy Consumption per Capita,Gigajoules per capita,828.0371774
Iceland,2012,Economy-wide Energy Intensity,Megajoules per $ GDP,18.11809032
Iceland,2017,Fossil Fuel Consumption,Exajoules,0.048378223
Iceland,2017,Renewable Energy Consumption,Share of Total  Energy Consumption,0.830687849
Iceland,2017,Energy Consumption per Capita,Gigajoules per capita,831.7534093
Iceland,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,15.84477579
Iceland,2024,Fossil Fuel Consumption,Exajoules,0.045364169
Iceland,2024,Renewable Energy Consumption,Share of Total  Energy Consumption,0.853596742
Iceland,2024,Energy Consumption per Capita,Gigajoules per capita,787.6481884
Iceland,2024,Economy-wide Energy Intensity,Megajoules per $ GDP,14.21559675
India,1990,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,683.0496962
India,1990,Fossil Fuel Consumption,Exajoules,7.509638399
India,1990,Renewable Energy Consumption,Share of Total Energy Consumption,0.030636924
India,1990,Carbon Intensity,tonne CO2-eq per Megajoule,87.35824532
India,1990,Energy Consumption per Capita,Gigajoules per capita,9.039538103
India,1990,Economy-wide Energy Intensity,Megajoules per $ GDP,5.379035151
India,1990,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.469903072
India,2008,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,1606.892018
India,2008,Fossil Fuel Consumption,Exajoules,18.503631
India,2008,Renewable Energy Consumption,Share of Total Energy Consumption,0.029829456
India,2008,Carbon Intensity,tonne CO2-eq per Megajoule,83.50173069
India,2008,Energy Consumption per Capita,Gigajoules per capita,15.93122248
India,2008,Economy-wide Energy Intensity,Megajoules per $ GDP,4.441185563
India,2008,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.370846681
India,2012,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,2015.655358
India,2012,Fossil Fuel Consumption,Exajoules,23.02732348
India,2012,Renewable Energy Consumption,Share of Total Energy Consumption,0.029622097
India,2012,Carbon Intensity,tonne CO2-eq per Megajoule,83.62735314
India,2012,Energy Consumption per Capita,Gigajoules per capita,18.84985098
India,2012,Economy-wide Energy Intensity,Megajoules per $ GDP,4.184028433
India,2012,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.349899223
India,2017,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,2501.880828
India,2017,Fossil Fuel Consumption,Exajoules,28.30086517
India,2017,Renewable Energy Consumption,Share of Total Energy Consumption,0.031898096
India,2017,Carbon Intensity,tonne CO2-eq per Megajoule,84.36635161
India,2017,Energy Consumption per Capita,Gigajoules per capita,21.8106124
India,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,3.643534508
India,2017,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.307391713
India,2024,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,3262.275759
India,2024,Fossil Fuel Consumption,Exajoules,36.40099692
India,2024,Renewable Energy Consumption,Share of Total Energy Consumption,0.045573552
India,2024,Carbon Intensity,tonne CO2-eq per Megajoule,84.15648718
India,2024,Energy Consumption per Capita,Gigajoules per capita,26.71682687
India,2024,Economy-wide Energy Intensity,Megajoules per $ GDP,3.377881599
India,2024,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.284270649
India,2024,Wind,Share of Generation Mix,0.040165345
India,2024,Solar,Share of Generation Mix,0.06735942
India,2024,Hydro,Share of Generation Mix,0.077099434
India,2024,Other Renewables,Share of Generation Mix,0.010959195
India,2024,Nuclear,Share of Generation Mix,0.026945004
India,2024,Gas,Share of Generation Mix,0.027801284
India,2024,Oil,Share of Generation Mix,0.001311007
India,2024,Coal ,Share of Generation Mix,0.747655683
India,2024,Other non-Renewable,Share of Generation Mix,0.000703627
Indonesia,1990,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,185.4888957
Indonesia,1990,Fossil Fuel Consumption,Exajoules,2.08001186
Indonesia,1990,Renewable Energy Consumption,Share of Total Energy Consumption,0.02980973
Indonesia,1990,Carbon Intensity,tonne CO2-eq per Megajoule,86.51850912
Indonesia,1990,Energy Consumption per Capita,Gigajoules per capita,11.63521527
Indonesia,1990,Economy-wide Energy Intensity,Megajoules per $ GDP,2.848372103
Indonesia,1990,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.246436908
Indonesia,2008,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,476.6000053
Indonesia,2008,Fossil Fuel Consumption,Exajoules,5.434106112
Indonesia,2008,Renewable Energy Consumption,Share of Total Energy Consumption,0.059164553
Indonesia,2008,Carbon Intensity,tonne CO2-eq per Megajoule,82.516272
Indonesia,2008,Energy Consumption per Capita,Gigajoules per capita,24.05013737
Indonesia,2008,Economy-wide Energy Intensity,Megajoules per $ GDP,3.340443488
Indonesia,2008,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.275640943
Indonesia,2012,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,617.1406302
Indonesia,2012,Fossil Fuel Consumption,Exajoules,6.73305738
Indonesia,2012,Renewable Energy Consumption,Share of Total Energy Consumption,0.057398263
Indonesia,2012,Carbon Intensity,tonne CO2-eq per Megajoule,86.3972778
Indonesia,2012,Energy Consumption per Capita,Gigajoules per capita,28.26710771
Indonesia,2012,Economy-wide Energy Intensity,Megajoules per $ GDP,3.294880187
Indonesia,2012,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.284668679
Indonesia,2017,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,630.2369244
Indonesia,2017,Fossil Fuel Consumption,Exajoules,6.897802353
Indonesia,2017,Renewable Energy Consumption,Share of Total Energy Consumption,0.082197627
Indonesia,2017,Carbon Intensity,tonne CO2-eq per Megajoule,83.85756967
Indonesia,2017,Energy Consumption per Capita,Gigajoules per capita,28.1116808
Indonesia,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,2.70228158
Indonesia,2017,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.226606766
Indonesia,2024,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,917.3542171
Indonesia,2024,Fossil Fuel Consumption,Exajoules,9.58696866
Indonesia,2024,Renewable Energy Consumption,Share of Total Energy Consumption,0.133922553
Indonesia,2024,Carbon Intensity,tonne CO2-eq per Megajoule,82.87288761
Indonesia,2024,Energy Consumption per Capita,Gigajoules per capita,39.0472107
Indonesia,2024,Economy-wide Energy Intensity,Megajoules per $ GDP,3.053680023
Indonesia,2024,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.253067281
Indonesia,2024,Wind,Share of Generation Mix,0.001285801
Indonesia,2024,Solar,Share of Generation Mix,0.002465524
Indonesia,2024,Hydro,Share of Generation Mix,0.070610377
Indonesia,2024,Other Renewables,Share of Generation Mix,0.118504051
Indonesia,2024,Nuclear,Share of Generation Mix,0
Indonesia,2024,Gas,Share of Generation Mix,0.176311128
Indonesia,2024,Oil,Share of Generation Mix,0.018979967
Indonesia,2024,Coal ,Share of Generation Mix,0.608976163
Indonesia,2024,Other non-Renewable,Share of Generation Mix,0.002866989
Iran,1990,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,290.3100917
Iran,1990,Fossil Fuel Consumption,Exajoules,2.842046984
Iran,1990,Renewable Energy Consumption,Share of Total Energy Consumption,0.009262856
Iran,1990,Carbon Intensity,tonne CO2-eq per Megajoule,101.2020565
Iran,1990,Energy Consumption per Capita,Gigajoules per capita,49.13693014
Iran,1990,Economy-wide Energy Intensity,Megajoules per $ GDP,6.05652872
Iran,1990,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.612933162
Iran,2008,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,685.6247673
Iran,2008,Fossil Fuel Consumption,Exajoules,8.286895543
Iran,2008,Renewable Energy Consumption,Share of Total Energy Consumption,0.003305407
Iran,2008,Carbon Intensity,tonne CO2-eq per Megajoule,82.46254616
Iran,2008,Energy Consumption per Capita,Gigajoules per capita,110.1034959
Iran,2008,Economy-wide Energy Intensity,Megajoules per $ GDP,8.307781472
Iran,2008,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.685080813
Iran,2012,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,732.753101
Iran,2012,Fossil Fuel Consumption,Exajoules,9.125593089
Iran,2012,Renewable Energy Consumption,Share of Total Energy Consumption,0.005036629
Iran,2012,Carbon Intensity,tonne CO2-eq per Megajoule,79.75366045
Iran,2012,Energy Consumption per Capita,Gigajoules per capita,115.7570595
Iran,2012,Economy-wide Energy Intensity,Megajoules per $ GDP,8.396279995
Iran,2012,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.669634064
Iran,2017,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,834.2662231
Iran,2017,Fossil Fuel Consumption,Exajoules,10.65213911
Iran,2017,Renewable Energy Consumption,Share of Total Energy Consumption,0.005907776
Iran,2017,Carbon Intensity,tonne CO2-eq per Megajoule,77.30559734
Iran,2017,Energy Consumption per Capita,Gigajoules per capita,126.9223547
Iran,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,8.654331683
Iran,2017,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.66902828
Iran,2024,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,962.1201747
Iran,2024,Fossil Fuel Consumption,Exajoules,12.66128824
Iran,2024,Renewable Energy Consumption,Share of Total Energy Consumption,0.005933389
Iran,2024,Carbon Intensity,tonne CO2-eq per Megajoule,75.06318451
Iran,2024,Energy Consumption per Capita,Gigajoules per capita,139.9780214
Iran,2024,Economy-wide Energy Intensity,Megajoules per $ GDP,8.888688325
Iran,2024,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.667213252
Iran,2024,Wind,Share of Generation Mix,0.003151844
Iran,2024,Solar,Share of Generation Mix,0.002274974
Iran,2024,Hydro,Share of Generation Mix,0.047685533
Iran,2024,Other Renewables,Share of Generation Mix,8.68654E-05
Iran,2024,Nuclear,Share of Generation Mix,0.01855906
Iran,2024,Gas,Share of Generation Mix,0.859174683
Iran,2024,Oil,Share of Generation Mix,0.067224379
Iran,2024,Coal ,Share of Generation Mix,0.001842662
Iran,2024,Other non-Renewable,Share of Generation Mix,0
Iraq,1990,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,110.2741714
Iraq,1990,Fossil Fuel Consumption,Exajoules,0.806227595
Iraq,1990,Renewable Energy Consumption,Share of Total Energy Consumption,0.020342151
Iraq,1990,Carbon Intensity,tonne CO2-eq per Megajoule,133.9956102
Iraq,1990,Energy Consumption per Capita,Gigajoules per capita,46.80956119
Iraq,1990,Economy-wide Energy Intensity,Megajoules per $ GDP,6.094799139
Iraq,1990,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.816676329
Iraq,2008,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,153.5953454
Iraq,2008,Fossil Fuel Consumption,Exajoules,1.215504229
Iraq,2008,Renewable Energy Consumption,Share of Total Energy Consumption,0.008609149
Iraq,2008,Carbon Intensity,tonne CO2-eq per Megajoule,125.275599
Iraq,2008,Energy Consumption per Capita,Gigajoules per capita,42.32018341
Iraq,2008,Economy-wide Energy Intensity,Megajoules per $ GDP,5.400848399
Iraq,2008,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.676594518
Iraq,2012,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,211.5295402
Iraq,2012,Fossil Fuel Consumption,Exajoules,1.545291677
Iraq,2012,Renewable Energy Consumption,Share of Total Energy Consumption,0.01013943
Iraq,2012,Carbon Intensity,tonne CO2-eq per Megajoule,135.4985272
Iraq,2012,Energy Consumption per Capita,Gigajoules per capita,46.38621052
Iraq,2012,Economy-wide Energy Intensity,Megajoules per $ GDP,5.102008049
Iraq,2012,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.691314576
Iraq,2017,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,302.3134856
Iraq,2017,Fossil Fuel Consumption,Exajoules,2.133063674
Iraq,2017,Renewable Energy Consumption,Share of Total Energy Consumption,0.003755164
Iraq,2017,Carbon Intensity,tonne CO2-eq per Megajoule,141.1951516
Iraq,2017,Energy Consumption per Capita,Gigajoules per capita,54.42928179
Iraq,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,5.546279061
Iraq,2017,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.783107713
Iraq,2024,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,342.8446733
Iraq,2024,Fossil Fuel Consumption,Exajoules,2.635970891
Iraq,2024,Renewable Energy Consumption,Share of Total Energy Consumption,0.002403837
Iraq,2024,Carbon Intensity,tonne CO2-eq per Megajoule,129.7512532
Iraq,2024,Energy Consumption per Capita,Gigajoules per capita,57.38937872
Iraq,2024,Economy-wide Energy Intensity,Megajoules per $ GDP,6.604801009
Iraq,2024,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.856981208
Ireland,1990,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,33.04275224
Ireland,1990,Fossil Fuel Consumption,Exajoules,0.416971102
Ireland,1990,Renewable Energy Consumption,Share of Total Energy Consumption,0.005981687
Ireland,1990,Carbon Intensity,tonne CO2-eq per Megajoule,78.77069033
Ireland,1990,Energy Consumption per Capita,Gigajoules per capita,119.3734047
Ireland,1990,Economy-wide Energy Intensity,Megajoules per $ GDP,4.228847263
Ireland,1990,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.333109218
Ireland,2008,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,50.2019892
Ireland,2008,Fossil Fuel Consumption,Exajoules,0.668158755
Ireland,2008,Renewable Energy Consumption,Share of Total Energy Consumption,0.024337878
Ireland,2008,Carbon Intensity,tonne CO2-eq per Megajoule,73.30619966
Ireland,2008,Energy Consumption per Capita,Gigajoules per capita,152.6584861
Ireland,2008,Economy-wide Energy Intensity,Megajoules per $ GDP,2.655755919
Ireland,2008,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.194683374
Ireland,2012,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,39.85705837
Ireland,2012,Fossil Fuel Consumption,Exajoules,0.546768054
Ireland,2012,Renewable Energy Consumption,Share of Total Energy Consumption,0.044848517
Ireland,2012,Carbon Intensity,tonne CO2-eq per Megajoule,69.62646598
Ireland,2012,Energy Consumption per Capita,Gigajoules per capita,124.4401702
Ireland,2012,Economy-wide Energy Intensity,Megajoules per $ GDP,2.319570388
Ireland,2012,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.161503489
Ireland,2017,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,42.13749324
Ireland,2017,Fossil Fuel Consumption,Exajoules,0.56345778
Ireland,2017,Renewable Energy Consumption,Share of Total Energy Consumption,0.073181135
Ireland,2017,Carbon Intensity,tonne CO2-eq per Megajoule,69.31100409
Ireland,2017,Energy Consumption per Capita,Gigajoules per capita,126.3857047
Ireland,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,1.583677404
Ireland,2017,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.109766271
Ireland,2024,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,35.55075667
Ireland,2024,Fossil Fuel Consumption,Exajoules,0.503491497
Ireland,2024,Renewable Energy Consumption,Share of Total Energy Consumption,0.126987693
Ireland,2024,Carbon Intensity,tonne CO2-eq per Megajoule,61.64204947
Ireland,2024,Energy Consumption per Capita,Gigajoules per capita,109.7482417
