Section ID,Section,HS4 ID,HS4,Year,Exports from Russia to China (USD),PCI
12,Footwear and Headwear,6406,Footwear Parts,2019,3971.0,-0.67
12,Footwear and Headwear,6505,Knitted Hats,2019,329.0,-2.3
12,Footwear and Headwear,6506,Other Headwear,2019,91.0,0.55
12,Footwear and Headwear,6601,Umbrellas,2019,60.0,-1.2
12,Footwear and Headwear,6602,Walking Sticks,2019,576.0,
12,Footwear and Headwear,6702,Artificial Vegetation,2019,148.0,-0.72
12,Footwear and Headwear,6704,Fake Hair,2019,6046.0,-2.36
13,Stone And Glass,6802,Building Stone,2019,15633.0,-1.08
13,Stone And Glass,6803,Worked Slate,2019,3814.0,-0.52
13,Stone And Glass,6804,Milling Stones,2019,6.0,1.0
13,Stone And Glass,6805,Abrasive Powder,2019,27.0,0.89
13,Stone And Glass,6806,Rock Wool,2019,884634.0,0.97
13,Stone And Glass,6807,Asphalt,2019,893801.0,-0.18
13,Stone And Glass,6809,Plaster Articles,2019,4158.0,-0.26
13,Stone And Glass,6810,Cement Articles,2019,2052.0,0.08
13,Stone And Glass,6812,Asbestos Fibres,2019,18171.0,
13,Stone And Glass,6813,Friction Material,2019,121.0,-0.02
13,Stone And Glass,6814,Processed Mica,2019,20591.0,
13,Stone And Glass,6815,Other Stone Articles,2019,3977834.0,0.46
13,Stone And Glass,6901,Bricks,2019,410189.0,
13,Stone And Glass,6902,Refractory Bricks,2019,86.0,0.4
13,Stone And Glass,6903,Refractory Ceramics,2019,258492.0,0.72
13,Stone And Glass,6907,Unglazed Ceramics,2019,473828.0,-0.72
13,Stone And Glass,6909,Laboratory Ceramic Ware,2019,4539.0,1.06
13,Stone And Glass,6910,Bathroom Ceramics,2019,898.0,-0.75
13,Stone And Glass,6911,Porcelain Tableware,2019,198612.0,-0.62
13,Stone And Glass,6912,Ceramic Tableware,2019,14521.0,-0.51
13,Stone And Glass,6913,Ornamental Ceramics,2019,12922.0,-0.99
13,Stone And Glass,6914,Other Ceramic Articles,2019,237428.0,-0.08
13,Stone And Glass,7001,Glass Scraps,2019,2444.0,
13,Stone And Glass,7002,Glass Balls,2019,8374.0,1.15
13,Stone And Glass,7004,Blown Glass,2019,971.0,1.39
13,Stone And Glass,7005,Float Glass,2019,121711.0,-0.01
13,Stone And Glass,7006,Glass with Edge Workings,2019,2315.0,0.99
13,Stone And Glass,7007,Safety Glass,2019,83804.0,0.26
13,Stone And Glass,7008,Insulating Glass,2019,249.0,0.7
13,Stone And Glass,7009,Glass Mirrors,2019,4099.0,0.45
13,Stone And Glass,7010,Glass Bottles,2019,27961.0,-0.62
13,Stone And Glass,7011,Glass Bulbs,2019,63922.0,
13,Stone And Glass,7013,Interior Decorative Glassware,2019,1003549.0,0.16
13,Stone And Glass,7014,Signaling Glassware,2019,303157.0,0.89
13,Stone And Glass,7016,Glass Bricks,2019,3126.0,-0.14
13,Stone And Glass,7018,Glass Beads,2019,811503.0,0.25
13,Stone And Glass,7019,Glass Fibers,2019,131724.0,0.62
13,Stone And Glass,7020,Other Glass Articles,2019,24381.0,0.81
14,Precious Metals,7102,Diamonds,2019,9484106.0,-1.51
14,Precious Metals,7103,Precious Stones,2019,7185185.0,-1.68
14,Precious Metals,7104,Synthetic Reconstructed Jewellery Stones,2019,29994676.0,0.06
14,Precious Metals,7105,Precious Stone Dust,2019,7665.0,
14,Precious Metals,7106,Silver,2019,4434541.0,0.18
14,Precious Metals,7108,Gold,2019,20997719.0,-2.1
14,Precious Metals,7110,Platinum,2019,364816584.0,0.77
14,Precious Metals,7113,Jewellery,2019,1397550.0,-0.65
14,Precious Metals,7114,Metal-Clad Products,2019,10775.0,-0.86
14,Precious Metals,7115,Other Precious Metal Products,2019,293540.0,0.16
14,Precious Metals,7116,Pearl Products,2019,181006.0,-0.89
14,Precious Metals,7117,Imitation Jewellery,2019,9369.0,-0.3
15,Metals,7201,Pig Iron,2019,108304236.0,-0.57
15,Metals,7202,Ferroalloys,2019,24031516.0,-0.41
15,Metals,7203,Iron Reductions,2019,238427067.0,-0.88
15,Metals,7204,Scrap Iron,2019,212514.0,-0.58
15,Metals,7205,Iron Powder,2019,1581662.0,0.7
15,Metals,7206,Iron Ingots,2019,15625.0,-1.46
15,Metals,7207,Semi-Finished Iron,2019,56209810.0,-0.74
15,Metals,7208,Hot-Rolled Iron,2019,372.0,0.22
15,Metals,7209,Cold-Rolled Iron,2019,11344.0,0.08
15,Metals,7210,Coated Flat-Rolled Iron,2019,404140.0,0.08
15,Metals,7211,Large Flat-Rolled Iron,2019,21239.0,0.88
15,Metals,7212,Large Coated Flat-Rolled Iron,2019,35794.0,0.37
15,Metals,7214,Raw Iron Bars,2019,420242.0,-0.98
15,Metals,7215,Other Iron Bars,2019,3995.0,0.02
15,Metals,7216,Iron Blocks,2019,1833239.0,-0.31
15,Metals,7217,Iron Wire,2019,17.0,-0.09
15,Metals,7219,Large Flat-Rolled Stainless Steel,2019,51219.0,0.85
15,Metals,7220,Flat-Rolled Stainless Steel,2019,33692.0,1.32
15,Metals,7222,Other Stainless Steel Bars,2019,286491.0,0.95
15,Metals,7223,Stainless Steel Wire,2019,75646.0,1.23
15,Metals,7224,Steel Ingots,2019,217530.0,0.56
15,Metals,7225,Flat Flat-Rolled Steel,2019,1072773.0,1.28
15,Metals,7226,Flat-Rolled Iron,2019,422150.0,1.39
15,Metals,7228,Other Steel Bars,2019,326350.0,0.59
15,Metals,7229,Steel Wire,2019,1715.0,0.83
15,Metals,7302,Iron Railway Products,2019,31080.0,0.41
15,Metals,7304,Iron Pipes,2019,354404.0,0.38
15,Metals,7305,Other Large Iron Pipes,2019,96168.0,0.12
15,Metals,7306,Other Small Iron Pipes,2019,832349.0,-0.15
15,Metals,7307,Iron Pipe Fittings,2019,431104.0,0.82
15,Metals,7308,Iron Structures,2019,2318079.0,-0.12
15,Metals,7309,Large Iron Containers,2019,1413346.0,0.15
15,Metals,7310,Small Iron Containers,2019,3456.0,-0.08
15,Metals,7311,Iron Gas Containers,2019,575492.0,0.05
15,Metals,7312,Stranded Iron Wire,2019,213333.0,-0.07
15,Metals,7314,Iron Cloth,2019,2788.0,-0.04
15,Metals,7315,Iron Chains,2019,509701.0,0.87
15,Metals,7317,Iron Nails,2019,2264.0,-0.59
15,Metals,7318,Iron Fasteners,2019,2528578.0,1.23
15,Metals,7319,Iron Sewing Needles,2019,124.0,
15,Metals,7320,Iron Springs,2019,250610.0,0.77
15,Metals,7321,Iron Stovetops,2019,1597.0,0.05
15,Metals,7322,Iron Radiators,2019,833928.0,0.7
15,Metals,7323,Iron Housewares,2019,805791.0,-0.2
15,Metals,7324,Iron Toiletry,2019,103.0,0.21
15,Metals,7325,Other Cast Iron Products,2019,237363.0,-0.19
15,Metals,7326,Other Iron Products,2019,9252263.0,-0.09
15,Metals,7401,Precipitated Copper,2019,12097949.0,-1.17
15,Metals,7403,Refined Copper,2019,1100642358.0,-1.34
15,Metals,7404,Scrap Copper,2019,5119475.0,-1.17
15,Metals,7406,Copper Powder,2019,3146.0,-0.0
15,Metals,7407,Copper Bars,2019,165176.0,0.13
15,Metals,7409,Copper Plating,2019,6872.0,0.77
15,Metals,7410,Copper Foil,2019,913.0,0.99
15,Metals,7411,Copper Pipes,2019,20014.0,0.26
15,Metals,7412,Copper Pipe Fittings,2019,1632.0,0.89
15,Metals,7413,Stranded Copper Wire,2019,78.0,-0.3
15,Metals,7415,Copper Fasteners,2019,46238.0,1.24
15,Metals,7418,Copper Housewares,2019,477.0,0.04
15,Metals,7419,Other Copper Products,2019,21401.0,0.65
15,Metals,7501,Nickel Mattes,2019,84603159.0,-1.14
15,Metals,7502,Raw Nickel,2019,1215575186.0,-0.11
15,Metals,7504,Nickel Powder,2019,11995508.0,0.9
15,Metals,7505,Nickel Bars,2019,1401260.0,1.35
15,Metals,7507,Nickel Pipes,2019,3934.0,0.94
15,Metals,7508,Other Nickel Products,2019,1500417.0,0.53
15,Metals,7601,Raw Aluminium,2019,67078560.0,-1.06
15,Metals,7603,Aluminium Powder,2019,60.0,
15,Metals,7604,Aluminium Bars,2019,11212822.0,-0.09
15,Metals,7605,Aluminium Wire,2019,33384.0,-0.46
15,Metals,7606,Aluminium Plating,2019,23567341.0,0.21
15,Metals,7607,Aluminium Foil,2019,5864.0,0.37
15,Metals,7608,Aluminium Pipes,2019,41211.0,0.29
15,Metals,7609,Aluminium Pipe Fittings,2019,8323.0,0.1
15,Metals,7610,Aluminium Structures,2019,52052.0,0.21
15,Metals,7612,Aluminium Cans,2019,1980.0,0.02
15,Metals,7613,Aluminium Gas Containers,2019,57742.0,0.7
15,Metals,7614,Stranded Aluminium Wire,2019,508.0,-0.75
15,Metals,7615,Aluminium Housewares,2019,34046.0,-0.51
15,Metals,7616,Other Aluminium Products,2019,1961302.0,0.66
15,Metals,7801,Raw Lead,2019,5382479.0,-1.45
15,Metals,7804,Lead Sheets,2019,26123.0,
15,Metals,7806,Other Lead Products,2019,127015.0,
15,Metals,7901,Raw Zinc,2019,5111319.0,-0.52
15,Metals,7904,Zinc Bars,2019,425.0,
15,Metals,7905,Zinc Sheets,2019,11.0,-0.26
15,Metals,7907,Other Zinc Products,2019,11.0,0.32
15,Metals,8007,Other Tin Products,2019,391.0,
15,Metals,8101,Tungsten,2019,531505.0,
15,Metals,8102,Molybdenum,2019,155382.0,
15,Metals,8103,Tantalum,2019,1504.0,-0.01
15,Metals,8104,Magnesium,2019,15000.0,0.57
15,Metals,8105,Cobalt,2019,9599498.0,-0.81
15,Metals,8106,Bismuth,2019,183352.0,
15,Metals,8107,Cadmium,2019,222192.0,
15,Metals,8108,Titanium,2019,46885747.0,0.65
15,Metals,8109,Zirconium,2019,6261985.0,
15,Metals,8111,Manganese,2019,614.0,0.11
15,Metals,8112,Other Metals,2019,2001676.0,0.57
15,Metals,8113,Cermets,2019,22077.0,1.57
15,Metals,8201,Garden Tools,2019,4798.0,
15,Metals,8202,Hand Saws,2019,1220.0,0.99
15,Metals,8203,Hand Tools,2019,7578.0,0.75
15,Metals,8204,Wrenches,2019,36840.0,0.96
15,Metals,8205,Other Hand Tools,2019,38255.0,0.96
15,Metals,8206,Tool Sets,2019,5674.0,0.31
15,Metals,8207,Interchangeable Tool Parts,2019,195441.0,0.91
15,Metals,8208,Cutting Blades,2019,119383.0,1.29
15,Metals,8210,Cooking Hand Tools,2019,81.0,0.44
15,Metals,8211,Knives,2019,55335.0,0.83
15,Metals,8212,Razor Blades,2019,271703.0,-0.19
15,Metals,8213,Scissors,2019,517.0,0.05
15,Metals,8214,Other Cutlery,2019,14041.0,-0.02
15,Metals,8215,Cutlery Sets,2019,6428.0,-0.61
15,Metals,8301,Padlocks,2019,540050.0,0.78
15,Metals,8302,Metal Mountings,2019,147842.0,0.79
15,Metals,8305,Metal Office Supplies,2019,1.0,
15,Metals,8306,Bells and Other Metal Ornaments,2019,96442.0,-1.54
15,Metals,8307,Flexible Metal Tubing,2019,6785.0,-0.07
15,Metals,8308,Other Metal Fasteners,2019,206.0,0.53
15,Metals,8309,Metal Stoppers,2019,62807.0,0.17
15,Metals,8310,Metal Signs,2019,180.0,0.07
15,Metals,8311,Coated Metal Soldering Products,2019,108184.0,0.33
16,Machines,8401,Nuclear Reactors,2019,153934522.0,1.05
16,Machines,8402,Steam Boilers,2019,215.0,0.8
16,Machines,8403,Central Heating Boilers,2019,20204919.0,0.75
16,Machines,8404,Boiler Plants,2019,319734.0,0.64
16,Machines,8406,Steam Turbines,2019,2952080.0,0.69
16,Machines,8407,Spark-Ignition Engines,2019,80088.0,0.55
16,Machines,8408,Combustion Engines,2019,219993.0,1.13
16,Machines,8409,Engine Parts,2019,186878.0,0.51
16,Machines,8411,Gas Turbines,2019,1563206596.0,0.35
16,Machines,8412,Other Engines,2019,4317179.0,0.87
16,Machines,8413,Liquid Pumps,2019,8866177.0,0.82
16,Machines,8414,Air Pumps,2019,2749224.0,0.63
16,Machines,8415,Air Conditioners,2019,298862.0,0.47
16,Machines,8418,Refrigerators,2019,172816.0,0.27
16,Machines,8419,Other Heating Machinery,2019,2435054.0,0.86
16,Machines,8420,Rolling Machines,2019,358725.0,1.52
16,Machines,8421,Centrifuges,2019,3417752.0,0.88
16,Machines,8422,Washing and Bottling Machines,2019,506.0,0.83
16,Machines,8423,Scales,2019,22968.0,0.28
16,Machines,8424,Liquid Dispersing Machines,2019,2253258.0,1.03
16,Machines,8425,Pulley Systems,2019,1552301.0,0.73
16,Machines,8426,Cranes,2019,523232.0,-0.1
16,Machines,8427,Fork-Lifts,2019,9660.0,0.87
16,Machines,8428,Lifting Machinery,2019,37971.0,0.74
16,Machines,8429,Large Construction Vehicles,2019,1191432.0,-0.5
16,Machines,8430,Other Construction Vehicles,2019,629839.0,-0.42
16,Machines,8431,Excavation Machinery,2019,827753.0,0.62
16,Machines,8433,Harvesting Machinery,2019,27762.0,0.72
16,Machines,8436,Other Agricultural Machinery,2019,1791577.0,0.77
16,Machines,8437,Mill Machinery,2019,9990.0,-0.15
16,Machines,8438,Industrial Food Preperation Machinery,2019,29117.0,0.35
16,Machines,8441,Other Paper Machinery,2019,5983.0,1.06
16,Machines,8443,Industrial Printers,2019,262769.0,0.6
16,Machines,8445,Textile Fiber Machinery,2019,164702.0,1.86
16,Machines,8450,Household Washing Machines,2019,99730.0,0.06
16,Machines,8451,Textile Processing Machines,2019,135599.0,0.76
16,Machines,8452,Sewing Machines,2019,229.0,0.32
16,Machines,8454,Casting Machines,2019,360468.0,1.05
16,Machines,8456,Non-Mechanical Removal Machinery,2019,73096.0,1.57
16,Machines,8457,Metalworking Transfer Machines,2019,52727.0,1.7
16,Machines,8458,Metal Lathes,2019,9393.0,1.51
16,Machines,8459,Drilling Machines,2019,542969.0,1.66
16,Machines,8461,Metalworking Machines,2019,40508.0,1.94
16,Machines,8462,Forging Machines,2019,5059792.0,1.11
16,Machines,8464,Stone Working Machines,2019,3033.0,0.85
16,Machines,8465,Woodworking machines,2019,734.0,1.11
16,Machines,8466,Metalworking Machine Parts,2019,9189.0,1.18
16,Machines,8467,Motor-working Tools,2019,772214.0,1.01
16,Machines,8468,Soldering and Welding Machinery,2019,942985.0,
16,Machines,8470,Calculators,2019,103221.0,0.1
16,Machines,8471,Computers,2019,20206257.0,0.49
16,Machines,8472,Other Office Machines,2019,4.0,0.74
16,Machines,8473,Office Machine Parts,2019,782766.0,0.61
16,Machines,8474,Stone Processing Machines,2019,85379.0,-0.19
16,Machines,8477,Rubberworking Machinery,2019,500.0,1.3
16,Machines,8479,Machinery Having Individual Functions,2019,4221459.0,1.03
16,Machines,8480,Metal Molds,2019,99890.0,0.81
16,Machines,8481,Valves,2019,4322428.0,1.01
16,Machines,8482,Ball Bearings,2019,5298361.0,1.07
16,Machines,8483,Transmissions,2019,4874343.0,1.25
16,Machines,8484,Gaskets,2019,495931.0,1.1
16,Machines,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays",2019,170536.0,
16,Machines,8487,"Machinery parts, not containing electrical connectors, insulators, coils, contacts or other electrical features, not specified or included elsewhere in this Chapter.",2019,1040.0,
16,Machines,8501,Electric Motors,2019,3546822.0,0.53
16,Machines,8502,Electric Generating Sets,2019,11819141.0,-0.29
16,Machines,8503,Electric Motor Parts,2019,486448.0,0.58
16,Machines,8504,Electrical Transformers,2019,5353321.0,0.11
16,Machines,8505,Electromagnets,2019,189573.0,0.91
16,Machines,8506,Batteries,2019,5413.0,0.15
16,Machines,8507,Electric Batteries,2019,101493.0,0.29
16,Machines,8508,Vacuum Cleaners,2019,343.0,1.05
16,Machines,8509,Other Domestic Electric Housewares,2019,21628.0,0.59
16,Machines,8510,Hair Trimmers,2019,17612.0,0.65
16,Machines,8511,Electrical Ignitions,2019,1477128.0,0.7
16,Machines,8512,Electrical Lighting and Signalling Equipment,2019,72602.0,0.65
16,Machines,8513,Portable Lighting,2019,2026.0,-0.04
16,Machines,8514,Electric Furnaces,2019,4436455.0,1.0
16,Machines,8515,Electric Soldering Equipment,2019,1734015.0,1.3
16,Machines,8516,Electric Heaters,2019,325591.0,0.28
16,Machines,8517,Telephones,2019,46318736.0,-0.11
16,Machines,8518,Microphones and Headphones,2019,89790.0,0.18
16,Machines,8519,Sound Recording Equipment,2019,1637661.0,0.59
16,Machines,8521,Video Recording Equipment,2019,113051.0,0.3
16,Machines,8522,Audio and Video Recording Accessories,2019,14158.0,0.34
16,Machines,8523,Blank Audio Media,2019,37268911.0,1.32
16,Machines,8525,Broadcasting Equipment,2019,1335514.0,0.09
16,Machines,8526,Navigation Equipment,2019,249138620.0,0.94
16,Machines,8527,Radio Receivers,2019,491.0,0.06
16,Machines,8528,Video Displays,2019,111530.0,-0.19
16,Machines,8529,Broadcasting Accessories,2019,57055484.0,0.48
16,Machines,8530,Traffic Signals,2019,5952.0,0.81
16,Machines,8531,Audio Alarms,2019,4612794.0,0.51
16,Machines,8532,Electrical Capacitors,2019,18230.0,0.68
16,Machines,8533,Electrical Resistors,2019,158070.0,0.57
16,Machines,8534,Printed Circuit Boards,2019,9882.0,0.57
16,Machines,8535,High-voltage Protection Equipment,2019,1844598.0,0.7
16,Machines,8536,Low-voltage Protection Equipment,2019,6143654.0,0.37
16,Machines,8537,Electrical Control Boards,2019,3217978.0,0.17
16,Machines,8538,Electrical Power Accessories,2019,5609153.0,0.49
16,Machines,8539,Electric Filament,2019,632330.0,0.7
16,Machines,8540,Cathode Tubes,2019,17157250.0,
16,Machines,8541,Semiconductor Devices,2019,5809227.0,0.93
16,Machines,8542,Integrated Circuits,2019,2809024.0,0.83
16,Machines,8543,Other Electrical Machinery,2019,16725680.0,0.86
16,Machines,8544,Insulated Wire,2019,3803715.0,-0.36
16,Machines,8545,Carbon-based Electronics,2019,104228.0,0.66
16,Machines,8546,Electrical Insulators,2019,221602.0,0.52
16,Machines,8547,Metal Insulating Fittings,2019,200511.0,0.79
16,Machines,8548,Electrical Parts,2019,466897.0,0.66
17,Transportation,8604,Railway Maintenance Vehicles,2019,25000.0,-0.75
17,Transportation,8606,Railway Freight Cars,2019,64537.0,-0.37
17,Transportation,8607,Locomotive Parts,2019,87211.0,0.85
17,Transportation,8608,Railway Track Fixtures,2019,383029.0,0.59
17,Transportation,8609,Railway Cargo Containers,2019,1431898.0,-0.53
17,Transportation,8701,Tractors,2019,7491176.0,0.46
17,Transportation,8703,Cars,2019,8611385.0,0.93
17,Transportation,8704,Delivery Trucks,2019,8288633.0,-0.03
17,Transportation,8705,Special purpose motor vehicles,2019,5750660.0,-0.08
17,Transportation,8708,Motor Vehicles; parts & accessories,2019,3619005.0,0.97
17,Transportation,8711,Motorcycles and cycles,2019,522149.0,0.65
17,Transportation,8712,"Bicycles, delivery tricycles, other cycles",2019,368.0,-0.2
17,Transportation,8713,Wheelchairs,2019,1353.0,0.77
17,Transportation,8714,Bi-Wheel Vehicle Parts,2019,1146.0,0.66
17,Transportation,8716,"Trailers and semi-trailers, not mechanically propelled vehicles",2019,82380063.0,0.39
17,Transportation,8802,"Planes, Helicopters, and/or Spacecraft",2019,237260429.0,0.05
17,Transportation,8803,"Aircraft parts (gliders, balloons, and powered aircraft)",2019,40484755.0,0.15
17,Transportation,8804,Parachutes,2019,1900.0,
17,Transportation,8901,Passenger and Cargo Ships,2019,3793929.0,-0.15
17,Transportation,8903,Recreational Boats,2019,23302.0,0.07
17,Transportation,8906,Other Sea Vessels,2019,305901.0,-0.24
17,Transportation,8907,Other Floating Structures,2019,280039.0,-0.79
18,Instruments,9001,Optical Fibers and optical fibre bundles,2019,1493779.0,1.0
18,Instruments,9002,Mirrors and Lenses,2019,97164.0,0.84
18,Instruments,9003,Eyewear Frames,2019,7600.0,0.09
18,Instruments,9004,Eyewear,2019,476.0,0.45
18,Instruments,9005,Binoculars and Telescopes,2019,246725.0,0.89
18,Instruments,9006,Cameras,2019,495.0,0.12
18,Instruments,9010,Photo Lab Equipment,2019,169.0,1.8
18,Instruments,9011,Microscopes,2019,302662.0,1.0
18,Instruments,9012,Non-optical Microscopes,2019,121465.0,1.47
18,Instruments,9013,LCDs,2019,124814966.0,0.89
18,Instruments,9014,Compasses,2019,9084885.0,0.95
18,Instruments,9015,Surveying Equipment,2019,10368760.0,0.47
18,Instruments,9017,Drafting Tools,2019,14207.0,1.07
18,Instruments,9018,Medical Instruments,2019,5423215.0,0.74
18,Instruments,9019,Therapeutic Appliances,2019,58479.0,0.36
18,Instruments,9020,Breathing Appliances,2019,42479.0,0.77
18,Instruments,9021,Orthopedic Appliances,2019,110982.0,0.77
18,Instruments,9022,X-Ray Equipment,2019,1695764.0,1.4
18,Instruments,9023,Instructional Models,2019,6034507.0,0.51
18,Instruments,9024,Tensile Testing Machines,2019,112651.0,1.7
18,Instruments,9025,Hydrometers,2019,2165057.0,0.82
18,Instruments,9026,Gas and Liquid Flow Measuring Instruments,2019,11989744.0,1.08
18,Instruments,9027,Chemical Analysis Instruments,2019,4061703.0,1.53
18,Instruments,9028,Utility Meters,2019,495762.0,0.17
18,Instruments,9029,Revolution Counters,2019,698592.0,0.95
18,Instruments,9030,Oscilloscopes,2019,10323832.0,0.98
18,Instruments,9031,Other Measuring Instruments,2019,10026641.0,1.06
18,Instruments,9032,Thermostats,2019,9439257.0,1.01
18,Instruments,9033,Opto-Electric Instrument Parts,2019,2623701.0,0.63
18,Instruments,9101,Precious Metal Watches,2019,14173.0,0.47
18,Instruments,9102,Base Metal Watches,2019,146085.0,0.26
18,Instruments,9103,Clocks with Watch Movements,2019,4273.0,
18,Instruments,9104,Dashboard Clocks,2019,53390.0,
18,Instruments,9105,Other Clocks,2019,1249.0,0.3
18,Instruments,9106,Time Recording Instruments,2019,103467.0,
18,Instruments,9114,Other Clocks and Watches,2019,7394.0,1.02
18,Instruments,9201,Pianos,2019,36345.0,
18,Instruments,9202,String Instruments,2019,85120.0,-0.05
18,Instruments,9205,Wind Instruments,2019,385.0,0.55
18,Instruments,9206,Percussion,2019,2719.0,
18,Instruments,9208,Other Musical Instruments,2019,6838.0,
18,Instruments,9209,Musical Instrument Parts,2019,3181.0,0.96
19,Weapons,9303,Other Firearms,2019,1748309.0,0.44
19,Weapons,9305,Weapons Parts and Accessories,2019,49288.0,0.4
19,Weapons,9306,Explosive Ammunition,2019,3336358.0,-0.03
19,Weapons,9307,Bladed Weapons and Accessories,2019,60902.0,
20,Miscellaneous,9401,Seats,2019,110413.0,0.17
20,Miscellaneous,9402,Medical Furniture,2019,157367.0,0.66
20,Miscellaneous,9403,Other Furniture,2019,2617287.0,0.0
20,Miscellaneous,9404,Mattresses,2019,22860.0,-0.78
20,Miscellaneous,9405,Light Fixtures,2019,151908.0,0.04
20,Miscellaneous,9406,Prefabricated Buildings,2019,219259.0,-0.08
20,Miscellaneous,9503,Other toys,2019,147725.0,-0.42
20,Miscellaneous,9504,Video and Card Games,2019,150272.0,0.58
20,Miscellaneous,9505,Party Decorations,2019,4898.0,-1.45
20,Miscellaneous,9506,Sports Equipment,2019,77413.0,-0.17
20,Miscellaneous,9507,Fishing and Hunting Equipment,2019,102.0,-0.05
20,Miscellaneous,9508,Fairground Amusements,2019,1352056.0,0.41
20,Miscellaneous,9601,Worked Ivory and Bone,2019,19337.0,
20,Miscellaneous,9602,Vegetable and Mineral Carvings,2019,476495.0,-0.31
20,Miscellaneous,9603,Brooms,2019,67207.0,-0.15
20,Miscellaneous,9608,Pens,2019,17471.0,0.39
20,Miscellaneous,9609,Pencils and Crayons,2019,117.0,-0.73
20,Miscellaneous,9611,Rubber Stamps,2019,445.0,
20,Miscellaneous,9614,Smoking Pipes,2019,2276.0,
20,Miscellaneous,9615,Combs,2019,625.0,-0.23
20,Miscellaneous,9616,Scent Sprays,2019,26.0,0.83
20,Miscellaneous,9617,Vacuum Flask,2019,53.0,0.22
20,Miscellaneous,9618,Mannequins,2019,1840.0,-0.42
20,Miscellaneous,9619,Sanitary towels (pads),2019,8223.0,
20,Miscellaneous,9620,"Monopods, bipods, tripods and similar articles",2019,946.0,
21,Arts and Antiques,9701,Paintings,2019,69731.0,0.21
21,Arts and Antiques,9703,Sculptures,2019,47807.0,-0.26
21,Arts and Antiques,9705,Collector's Items,2019,3110823.0,-0.84
1,Animal Products,101,Horses,2020,15629.0,-0.07
1,Animal Products,105,Poultry,2020,3414.0,-0.13
1,Animal Products,106,Other Animals,2020,25699.0,-1.4
1,Animal Products,201,Bovine Meat,2020,260487.0,-0.37
1,Animal Products,202,Frozen Bovine Meat,2020,47534310.0,-1.12
1,Animal Products,203,Pig Meat,2020,267351.0,0.61
1,Animal Products,206,Edible Offal,2020,2963918.0,-0.34
1,Animal Products,207,Poultry Meat,2020,263043639.0,-0.08
1,Animal Products,302,Non-fillet Fresh Fish,2020,56535.0,-0.72
1,Animal Products,303,Non-fillet Frozen Fish,2020,1168966728.0,-1.24
1,Animal Products,304,Fish Fillets,2020,6288945.0,-1.36
1,Animal Products,305,Dried/Salted/Smoked/Brined Fish,2020,844034.0,-0.82
1,Animal Products,306,Crustaceans,2020,338891143.0,-2.19
1,Animal Products,307,Molluscs,2020,42777268.0,-1.62
1,Animal Products,308,"Aquatic invertebrates, other than crustaceans and molluscs",2020,2571179.0,
1,Animal Products,401,Milk,2020,152167.0,-0.07
1,Animal Products,402,Concentrated Milk,2020,121171.0,-0.94
1,Animal Products,403,Fermented Milk Products,2020,421959.0,-0.35
1,Animal Products,404,Whey and other milk products,2020,26823.0,0.35
1,Animal Products,406,Cheese,2020,658076.0,-0.07
1,Animal Products,407,Eggs,2020,2510.0,-0.56
1,Animal Products,409,Honey,2020,1677916.0,-1.29
1,Animal Products,504,Animal Organs,2020,1351071.0,-1.2
1,Animal Products,505,Bird Feathers and Skins,2020,2726518.0,0.08
1,Animal Products,507,Raw Bones,2020,2115409.0,
1,Animal Products,511,Other Inedible Animal Products,2020,1674236.0,-0.91
2,Vegetable Products,604,Plant foliage,2020,6585.0,-0.92
2,Vegetable Products,701,Potatoes,2020,364.0,-0.86
2,Vegetable Products,704,Cabbages,2020,266.0,-1.1
2,Vegetable Products,709,Other Vegetables,2020,2223.0,-1.13
2,Vegetable Products,711,Preserved Vegetables,2020,344438.0,
2,Vegetable Products,712,Dried Vegetables,2020,2553.0,-1.05
2,Vegetable Products,713,Dried Legumes,2020,741.0,-1.97
2,Vegetable Products,802,Other Nuts,2020,3019850.0,-1.37
2,Vegetable Products,806,Grapes,2020,386.0,-1.25
2,Vegetable Products,811,Frozen Fruits and Nuts,2020,3898132.0,-0.68
2,Vegetable Products,813,Dried Fruits,2020,9217.0,-1.66
2,Vegetable Products,901,Coffee,2020,488271.0,-1.22
2,Vegetable Products,902,Tea,2020,470580.0,-1.65
2,Vegetable Products,903,Mate,2020,497.0,
2,Vegetable Products,904,Pepper,2020,24137.0,-2.07
2,Vegetable Products,906,Cinnamon,2020,323.0,-2.1
2,Vegetable Products,908,"Nutmeg, mace and cardamons",2020,57.0,-1.74
2,Vegetable Products,909,Spice Seeds,2020,331.0,-1.81
2,Vegetable Products,910,Spices,2020,5484.0,-1.67
2,Vegetable Products,1001,Wheat,2020,11107122.0,-0.37
2,Vegetable Products,1003,Barley,2020,4383375.0,-0.36
2,Vegetable Products,1004,Oats,2020,5094506.0,-0.35
2,Vegetable Products,1005,Corn,2020,26102909.0,-1.09
2,Vegetable Products,1006,Rice,2020,50012.0,-2.07
2,Vegetable Products,1008,Buckwheat,2020,3616068.0,-1.24
2,Vegetable Products,1101,Wheat Flours,2020,30197426.0,-1.63
2,Vegetable Products,1102,Cereal Flours,2020,50286.0,-1.21
2,Vegetable Products,1103,Cereal Meal and Pellets,2020,49050.0,
2,Vegetable Products,1104,Processed Cereals,2020,1713193.0,-0.83
