t,i,j,k,v,q
2022,643,156,854330,1096.0,4.54
2022,643,156,854370,4790.832,9.231
2022,643,156,854390,3252.257,35.186
2022,643,156,854411,1.553,0.069
2022,643,156,854420,48.5,0.317
2022,643,156,854430,98.036,0.53
2022,643,156,854442,2272.176,18.426
2022,643,156,854449,469.781,24.459
2022,643,156,854460,379.904,59.361
2022,643,156,854520,81.214,0.634
2022,643,156,854590,5.224,0.008
2022,643,156,854610,87.445,12.189
2022,643,156,854690,2.122,0.037
2022,643,156,854720,1.396,0.007
2022,643,156,854790,46.94,0.996
2022,643,156,854890,347.467,0.635
2022,643,156,860719,0.602,0.06
2022,643,156,860721,200.0,13.385
2022,643,156,860800,0.355,0.047
2022,643,156,860900,1.055,2.22
2022,643,156,870210,3462.494,242.897
2022,643,156,870290,91.931,9.733
2022,643,156,870310,184.386,5.5
2022,643,156,870323,216.916,33.769
2022,643,156,870421,1330.729,123.554
2022,643,156,870431,402.273,60.142
2022,643,156,870530,35.363,2.5
2022,643,156,870590,36.276,2.4
2022,643,156,870790,3.462,0.095
2022,643,156,870810,7.29,0.217
2022,643,156,870829,121.622,6.664
2022,643,156,870830,21.432,2.664
2022,643,156,870840,45.588,5.847
2022,643,156,870850,11.727,1.019
2022,643,156,870870,11.957,3.386
2022,643,156,870880,18.03,1.535
2022,643,156,870891,5.047,0.311
2022,643,156,870892,5.706,0.161
2022,643,156,870893,14.514,3.008
2022,643,156,870894,5.421,0.47
2022,643,156,870899,2578.746,558.295
2022,643,156,871140,324.0,13.32
2022,643,156,871410,20.03,0.368
2022,643,156,871495,0.417,0.006
2022,643,156,871496,0.207,0.01
2022,643,156,871499,0.013,0.002
2022,643,156,871680,0.29,0.021
2022,643,156,871690,1.475,0.022
2022,643,156,880212,106481.8,96.032
2022,643,156,880310,3258.978,4.027
2022,643,156,880320,3039.829,20.091
2022,643,156,880330,35776.606,49.267
2022,643,156,880400,0.404,0.003
2022,643,156,880529,5800.0,13.371
2022,643,156,890190,335.035,4.3
2022,643,156,890310,135.145,3.505
2022,643,156,890690,111.368,4.929
2022,643,156,890790,11.073,0.14
2022,643,156,900110,432.42,1.778
2022,643,156,900190,10834.007,6.785
2022,643,156,900211,6.924,0.01
2022,643,156,900219,159.118,0.093
2022,643,156,900220,0.008,
2022,643,156,900290,117.38,0.106
2022,643,156,900410,0.433,0.002
2022,643,156,900510,2.738,0.011
2022,643,156,900640,0.049,0.001
2022,643,156,900850,0.178,0.002
2022,643,156,901010,26.744,0.111
2022,643,156,901210,191.585,0.263
2022,643,156,901290,1.275,0.01
2022,643,156,901320,57379.963,217.715
2022,643,156,901380,26.844,0.054
2022,643,156,901390,3079.188,1.99
2022,643,156,901410,33.75,0.017
2022,643,156,901420,1400.522,0.259
2022,643,156,901480,20.922,0.035
2022,643,156,901490,99.042,0.094
2022,643,156,901510,0.24,0.002
2022,643,156,901580,653.644,0.389
2022,643,156,901590,137.522,0.112
2022,643,156,901730,19.226,0.012
2022,643,156,901780,12.797,0.105
2022,643,156,901819,239.089,0.09
2022,643,156,901832,9.157,0.036
2022,643,156,901839,6.373,0.085
2022,643,156,901849,518.629,2.439
2022,643,156,901850,292.435,0.06
2022,643,156,901890,1436.537,6.525
2022,643,156,901920,10.967,0.006
2022,643,156,902000,42.98,0.046
2022,643,156,902131,130.152,0.236
2022,643,156,902139,178.799,0.42
2022,643,156,902150,8.521,0.001
2022,643,156,902190,0.242,0.004
2022,643,156,902219,712.299,1.131
2022,643,156,902229,653.494,0.546
2022,643,156,902230,20.638,0.038
2022,643,156,902290,165.359,0.235
2022,643,156,902300,986.558,3.532
2022,643,156,902410,132.486,0.175
2022,643,156,902480,64.63,0.015
2022,643,156,902490,8.262,0.009
2022,643,156,902519,486.103,0.584
2022,643,156,902580,616.493,0.321
2022,643,156,902590,130.845,0.036
2022,643,156,902610,3406.47,2.147
2022,643,156,902620,972.591,1.749
2022,643,156,902680,120.988,0.16
2022,643,156,902690,2037.785,2.888
2022,643,156,902710,303.836,0.695
2022,643,156,902720,154.486,0.621
2022,643,156,902730,328.901,0.499
2022,643,156,902750,163.227,0.152
2022,643,156,902780,645.359,1.835
2022,643,156,902790,305.329,0.405
2022,643,156,902810,0.179,0.02
2022,643,156,902820,5.12,0.021
2022,643,156,902830,1.991,0.001
2022,643,156,902910,4.006,0.013
2022,643,156,902920,110.15,0.062
2022,643,156,902990,34.43,0.089
2022,643,156,903010,70.07,0.098
2022,643,156,903031,5.616,0.001
2022,643,156,903033,85.376,0.406
2022,643,156,903039,2.211,0.012
2022,643,156,903040,346.365,0.246
2022,643,156,903082,116.086,0.089
2022,643,156,903084,162.549,0.216
2022,643,156,903089,10755.391,4.753
2022,643,156,903090,784.725,0.276
2022,643,156,903149,1021.161,0.627
2022,643,156,903180,8432.273,7.342
2022,643,156,903190,9086.314,6.609
2022,643,156,903210,0.256,0.004
2022,643,156,903220,2.75,0.018
2022,643,156,903281,85.012,0.032
2022,643,156,903289,8780.065,25.948
2022,643,156,903290,284.392,0.203
2022,643,156,903300,0.799,0.001
2022,643,156,910211,2.383,0.003
2022,643,156,910221,4.456,0.002
2022,643,156,910229,1.0,0.001
2022,643,156,910400,2.294,0.013
2022,643,156,910521,0.033,0.001
2022,643,156,910610,6.59,0.012
2022,643,156,910820,0.023,
2022,643,156,920290,140.305,0.645
2022,643,156,920590,7.478,0.054
2022,643,156,920790,1.991,0.009
2022,643,156,920810,0.033,
2022,643,156,920992,0.527,0.016
2022,643,156,940110,107.52,0.134
2022,643,156,940130,23.17,7.336
2022,643,156,940161,25.366,0.1
2022,643,156,940171,25.614,0.369
2022,643,156,940180,0.038,0.007
2022,643,156,940190,1.695,0.394
2022,643,156,940310,0.018,0.007
2022,643,156,940320,0.015,0.114
2022,643,156,940350,305.286,94.712
2022,643,156,940360,354.13,123.659
2022,643,156,940370,6.235,0.107
2022,643,156,940390,478.877,279.426
2022,643,156,940421,0.462,0.083
2022,643,156,940430,0.028,0.001
2022,643,156,940490,2.034,0.187
2022,643,156,940540,37.482,0.07
2022,643,156,940550,5.634,5.338
2022,643,156,940591,0.635,0.012
2022,643,156,940592,0.004,
2022,643,156,940599,0.223,0.014
2022,643,156,950300,215.348,12.946
2022,643,156,950430,8.416,0.05
2022,643,156,950440,2.894,0.098
2022,643,156,950450,2.929,0.066
2022,643,156,950490,13.954,7.438
2022,643,156,950510,0.026,0.001
2022,643,156,950629,4.83,0.073
2022,643,156,950691,65.634,4.851
2022,643,156,950699,64.708,0.039
2022,643,156,950710,1.084,0.016
2022,643,156,950720,0.205,0.001
2022,643,156,950790,0.472,0.041
2022,643,156,960110,80.996,1.387
2022,643,156,960200,1.549,0.064
2022,643,156,960321,33.553,0.892
2022,643,156,960330,60.809,0.408
2022,643,156,960340,0.035,0.002
2022,643,156,960350,0.18,0.025
2022,643,156,960390,3.172,0.067
2022,643,156,960500,0.189,0.003
2022,643,156,960610,2.614,0.002
2022,643,156,960621,0.05,0.002
2022,643,156,960711,0.067,0.003
2022,643,156,960719,0.001,
2022,643,156,960720,0.005,
2022,643,156,960810,0.167,0.001
2022,643,156,960830,5.734,0.012
2022,643,156,960910,0.007,0.001
2022,643,156,961210,3.468,0.021
2022,643,156,961400,41.033,0.838
2022,643,156,961519,0.045,0.001
2022,643,156,961610,0.991,0.027
2022,643,156,961700,0.065,0.005
2022,643,156,961900,45.472,8.622
2022,643,156,970110,676.062,0.556
2022,643,156,970200,6.65,0.01
2022,643,156,970300,80.128,0.13
2022,643,156,970400,16.327,0.048
2022,643,156,970500,3.637,0.055
2022,643,156,970600,2036.868,0.564
2023,156,643,10619,296.479,0.148
2023,156,643,10620,121.1,2.56
2023,156,643,20714,30388.52,17700.928
2023,156,643,20742,177.743,139.484
2023,156,643,20745,1548.247,982.44
2023,156,643,20810,72.169,17.0
2023,156,643,30111,144.046,1.092
2023,156,643,30314,5895.71,610.581
2023,156,643,30326,2894.46,282.84
2023,156,643,30343,125.932,47.07
2023,156,643,30354,6399.421,2945.58
2023,156,643,30359,18415.757,7927.043
2023,156,643,30366,52.856,25.56
2023,156,643,30369,1476.65,425.833
2023,156,643,30389,16495.63,2427.56
2023,156,643,30391,42.48,24.0
2023,156,643,30461,10255.085,3549.649
2023,156,643,30474,876.245,241.068
2023,156,643,30475,898.9,478.768
2023,156,643,30481,129.01,13.732
2023,156,643,30482,13.0,1.0
2023,156,643,30483,3166.269,1086.686
2023,156,643,30487,18363.621,2309.1
2023,156,643,30489,1102.62,296.592
2023,156,643,30499,738.124,168.014
2023,156,643,30520,1231.765,183.48
2023,156,643,30616,11771.14,1824.646
2023,156,643,30617,4964.909,964.619
2023,156,643,30711,91.913,39.85
2023,156,643,30712,15.301,1.93
2023,156,643,30722,3800.387,483.282
2023,156,643,30732,7038.832,1842.256
2023,156,643,30743,24087.38,6483.195
2023,156,643,30752,1806.268,257.42
2023,156,643,30890,101.825,7.05
2023,156,643,41000,25.041,0.475
2023,156,643,50210,393.354,37.075
2023,156,643,50290,21.433,0.518
2023,156,643,50510,283.375,178.891
2023,156,643,50800,37.44,2.4
2023,156,643,51199,391.554,35.654
2023,156,643,60240,0.472,0.117
2023,156,643,60290,530.365,106.046
2023,156,643,60311,325.161,39.886
2023,156,643,60312,144.429,21.328
2023,156,643,60313,15.392,0.266
2023,156,643,60314,41.087,6.57
2023,156,643,60315,34.226,5.872
2023,156,643,60319,234.743,37.615
2023,156,643,60390,1206.179,60.76
2023,156,643,60420,105.512,18.068
2023,156,643,60490,1136.071,138.724
2023,156,643,70190,4290.292,9342.83
2023,156,643,70200,53027.384,44801.68
2023,156,643,70310,12452.721,35485.855
2023,156,643,70320,46799.047,34105.187
2023,156,643,70390,1179.868,908.247
2023,156,643,70410,5700.447,4929.004
2023,156,643,70420,6.115,5.067
2023,156,643,70490,13266.99,34156.009
2023,156,643,70511,4704.755,4417.889
2023,156,643,70519,9.772,6.942
2023,156,643,70529,385.95,227.717
2023,156,643,70610,21120.512,48301.44
2023,156,643,70690,2748.378,4517.724
2023,156,643,70700,17106.975,16359.252
2023,156,643,70810,0.241,0.231
2023,156,643,70820,77.681,54.431
2023,156,643,70890,17.091,8.769
2023,156,643,70920,5.27,4.317
2023,156,643,70930,4443.526,3721.458
2023,156,643,70940,986.031,869.595
2023,156,643,70951,232.882,166.978
2023,156,643,70959,5468.965,2418.098
2023,156,643,70960,39108.224,33226.63
2023,156,643,70970,467.094,347.19
2023,156,643,70993,523.025,544.327
2023,156,643,70999,5880.245,6205.742
2023,156,643,71010,36.834,35.63
2023,156,643,71021,23.986,19.73
2023,156,643,71022,344.64,354.889
2023,156,643,71029,898.068,594.256
2023,156,643,71030,418.153,559.786
2023,156,643,71040,398.589,292.85
2023,156,643,71080,8707.927,8626.289
2023,156,643,71090,787.594,865.337
2023,156,643,71151,65.815,36.7
2023,156,643,71159,38.881,25.72
2023,156,643,71190,312.678,123.352
2023,156,643,71220,165.621,73.62
2023,156,643,71231,2.181,0.195
2023,156,643,71232,3572.222,272.401
2023,156,643,71233,2406.342,165.504
2023,156,643,71239,3719.567,315.581
2023,156,643,71290,35321.717,14885.116
2023,156,643,71333,2299.032,1192.433
2023,156,643,71339,1.618,0.3
2023,156,643,71390,10.258,1.001
2023,156,643,71420,99.082,98.732
2023,156,643,71430,35.571,20.407
2023,156,643,71440,19.551,11.038
2023,156,643,71490,11.487,13.327
2023,156,643,80111,81.44,46.176
2023,156,643,80112,77.678,44.018
2023,156,643,80119,34.757,20.525
2023,156,643,80132,53.247,5.91
2023,156,643,80211,48.603,6.15
2023,156,643,80212,64.02,11.0
2023,156,643,80231,1742.16,1123.893
2023,156,643,80232,17437.029,4768.881
2023,156,643,80241,105.294,79.313
2023,156,643,80261,2423.431,435.71
2023,156,643,80290,84.568,25.1
2023,156,643,80390,2274.052,2884.785
2023,156,643,80410,0.256,0.183
2023,156,643,80420,10.968,4.89
2023,156,643,80430,4965.656,4366.487
2023,156,643,80440,5.417,2.335
2023,156,643,80450,13933.78,9510.454
2023,156,643,80510,3459.34,3338.873
2023,156,643,80521,67693.38,70476.844
2023,156,643,80529,41.46,40.71
2023,156,643,80540,46481.559,52384.994
2023,156,643,80550,5434.789,4723.389
2023,156,643,80590,28.444,9.71
2023,156,643,80610,12755.435,7997.364
2023,156,643,80620,407.487,281.3
2023,156,643,80711,2732.398,3009.106
2023,156,643,80719,815.185,621.126
2023,156,643,80720,2.593,1.968
2023,156,643,80810,16032.332,15386.959
2023,156,643,80830,18962.341,18642.903
2023,156,643,80929,24.148,3.504
2023,156,643,80930,12599.82,9954.897
2023,156,643,80940,1095.917,850.5
2023,156,643,81010,4886.252,1834.235
2023,156,643,81020,188.837,53.599
2023,156,643,81040,1393.394,222.708
2023,156,643,81050,6257.12,5394.238
2023,156,643,81060,17.369,3.472
2023,156,643,81070,2420.841,2141.676
2023,156,643,81090,8337.028,4483.895
2023,156,643,81110,625.022,501.743
2023,156,643,81120,3125.826,1725.807
2023,156,643,81190,19912.883,13824.879
2023,156,643,81340,1223.702,74.828
2023,156,643,81350,74.049,2.562
2023,156,643,81400,69.225,30.45
2023,156,643,90111,12213.035,2962.88
2023,156,643,90121,364.938,24.099
2023,156,643,90122,265.708,8.942
2023,156,643,90210,1598.584,126.018
2023,156,643,90220,23706.029,9358.42
2023,156,643,90230,2254.813,206.042
2023,156,643,90240,26636.15,5068.839
2023,156,643,90411,12.001,3.02
2023,156,643,90412,128.27,29.799
2023,156,643,90421,177.31,57.147
2023,156,643,90422,11952.046,4783.512
2023,156,643,90619,9.631,3.083
2023,156,643,90931,532.98,90.941
2023,156,643,90961,24.892,7.959
2023,156,643,91011,5149.457,2030.227
2023,156,643,91012,141.946,177.18
2023,156,643,91091,4.73,1.3
2023,156,643,91099,67.669,22.296
2023,156,643,100510,2.697,0.73
2023,156,643,100590,159.758,660.0
2023,156,643,100610,0.02,0.018
2023,156,643,100630,13185.395,24681.31
2023,156,643,100890,10.304,14.4
2023,156,643,110429,27.1,20.0
2023,156,643,110630,462.713,44.339
2023,156,643,110813,1504.138,1430.498
2023,156,643,110819,389.173,420.801
2023,156,643,110820,922.672,257.311
2023,156,643,120110,0.586,0.345
2023,156,643,120190,157.665,346.805
2023,156,643,120241,182.74,92.664
2023,156,643,120242,212.835,114.762
2023,156,643,120600,72339.054,45060.145
2023,156,643,120740,8.317,3.0
2023,156,643,120770,58.854,0.594
2023,156,643,120791,0.001,0.002
2023,156,643,120799,639.997,183.34
2023,156,643,120930,18.148,0.506
2023,156,643,120991,2391.833,34.188
2023,156,643,120999,10.881,0.135
2023,156,643,121020,238.433,41.93
2023,156,643,121120,49.555,3.216
2023,156,643,121190,1960.415,603.581
2023,156,643,121221,3917.192,493.567
2023,156,643,121291,173.672,407.281
2023,156,643,121299,18881.372,5679.265
2023,156,643,121490,25.576,36.931
2023,156,643,130120,372.531,70.76
2023,156,643,130190,77.08,6.0
2023,156,643,130212,25.875,4.5
2023,156,643,130213,206.843,7.75
2023,156,643,130219,13237.538,531.249
2023,156,643,130220,30466.96,2763.091
2023,156,643,130231,11046.978,774.653
2023,156,643,130232,829.221,155.003
2023,156,643,130239,53935.793,4796.48
2023,156,643,140110,629.449,857.83
2023,156,643,140120,81.408,6.514
2023,156,643,140490,7594.758,10413.16
2023,156,643,150420,7496.279,555.191
2023,156,643,150500,811.137,91.482
2023,156,643,150600,9.183,0.383
2023,156,643,151190,355.372,108.0
2023,156,643,151499,58.17,21.08
2023,156,643,151550,1523.349,399.624
2023,156,643,151590,622.01,182.391
2023,156,643,151620,127.606,64.675
2023,156,643,151790,1035.955,550.738
2023,156,643,151800,1621.743,1105.0
2023,156,643,152110,504.301,153.901
2023,156,643,152190,574.097,110.004
2023,156,643,160411,7.607,1.411
2023,156,643,160413,81.916,20.344
2023,156,643,160414,7753.794,2008.602
2023,156,643,160415,328.061,188.934
2023,156,643,160417,34622.955,2914.673
2023,156,643,160419,4347.853,689.343
2023,156,643,160420,10850.891,2402.703
2023,156,643,160431,4036.357,17.945
2023,156,643,160521,34.371,5.0
2023,156,643,160529,3322.616,495.879
2023,156,643,160540,463.733,42.3
2023,156,643,160553,3398.792,1637.842
2023,156,643,160554,46218.97,6085.517
2023,156,643,160555,25.968,3.0
2023,156,643,160556,869.953,349.64
2023,156,643,170114,1.66,0.05
2023,156,643,170191,1.27,0.8
2023,156,643,170199,96.289,71.042
2023,156,643,170211,13.543,2.178
2023,156,643,170219,1841.814,531.882
2023,156,643,170230,8258.022,14599.344
2023,156,643,170250,1596.985,1327.0
2023,156,643,170260,820.716,630.08
2023,156,643,170290,8427.904,6856.087
2023,156,643,170410,7039.591,2393.041
2023,156,643,170490,53541.866,21435.486
2023,156,643,180310,569.269,135.2
2023,156,643,180400,6203.207,1487.276
2023,156,643,180500,1273.859,583.326
2023,156,643,180610,88.624,14.595
2023,156,643,180620,388.92,117.278
2023,156,643,180631,104.174,25.244
2023,156,643,180632,29.187,2.852
2023,156,643,180690,6827.607,1078.927
2023,156,643,190110,0.716,0.081
2023,156,643,190120,0.108,0.048
2023,156,643,190190,987.247,405.455
2023,156,643,190211,263.783,288.906
2023,156,643,190219,1067.402,1187.444
2023,156,643,190220,353.049,188.575
2023,156,643,190230,24391.366,13952.106
2023,156,643,190300,107.33,85.267
2023,156,643,190410,3269.281,969.944
2023,156,643,190490,436.58,232.641
2023,156,643,190531,308.326,101.477
2023,156,643,190540,299.103,313.688
2023,156,643,190590,12747.688,3389.168
2023,156,643,200110,0.186,0.106
2023,156,643,200190,1047.441,506.2
2023,156,643,200210,26.967,31.305
2023,156,643,200290,93863.523,84542.352
2023,156,643,200310,58418.247,17319.697
2023,156,643,200390,35659.048,5759.213
2023,156,643,200410,452.134,273.78
2023,156,643,200490,784.125,607.695
2023,156,643,200520,1.52,0.63
2023,156,643,200540,1051.281,659.949
2023,156,643,200551,984.509,1014.217
2023,156,643,200560,35.36,10.296
2023,156,643,200580,5392.968,5429.794
2023,156,643,200591,29.954,20.397
2023,156,643,200599,15408.403,5103.299
2023,156,643,200600,7913.791,2246.523
2023,156,643,200799,711.085,492.125
2023,156,643,200811,14965.147,8114.633
2023,156,643,200819,2401.656,642.104
2023,156,643,200820,74.432,7.81
2023,156,643,200830,655.876,567.924
2023,156,643,200840,968.051,1102.458
2023,156,643,200850,980.525,915.546
2023,156,643,200860,691.639,379.911
2023,156,643,200870,7972.133,7092.766
2023,156,643,200880,2108.531,1055.3
2023,156,643,200897,268.688,229.385
2023,156,643,200899,60128.508,26982.719
2023,156,643,200912,118.905,39.635
2023,156,643,200931,0.979,1.538
2023,156,643,200961,0.731,1.103
2023,156,643,200979,7859.38,5587.663
2023,156,643,200989,2547.362,1786.598
2023,156,643,200990,109.594,37.492
2023,156,643,210111,187.834,17.463
2023,156,643,210112,1542.935,257.146
2023,156,643,210120,588.604,104.41
2023,156,643,210130,65.148,18.0
2023,156,643,210210,2179.142,847.939
2023,156,643,210220,2727.962,1083.609
2023,156,643,210230,501.805,424.75
2023,156,643,210310,9915.378,10065.672
2023,156,643,210320,166.543,58.511
2023,156,643,210330,1.771,0.337
2023,156,643,210390,20265.651,9451.217
2023,156,643,210410,852.803,126.7
2023,156,643,210500,0.139,0.019
2023,156,643,210610,5623.208,1956.668
2023,156,643,210690,84087.621,23144.254
2023,156,643,220110,61.339,171.293
2023,156,643,220210,22977.353,52872.76
2023,156,643,220299,6263.289,7259.441
2023,156,643,220300,16111.502,21696.293
2023,156,643,220410,20.165,1.382
2023,156,643,220421,544.438,31.867
2023,156,643,220600,456.861,36.52
2023,156,643,220820,0.014,0.003
2023,156,643,220830,2340.472,252.171
2023,156,643,220840,90.351,36.68
2023,156,643,220850,80.421,6.036
2023,156,643,220860,0.014,0.004
2023,156,643,220870,2101.204,209.591
2023,156,643,220890,188.856,20.368
2023,156,643,220900,812.761,707.854
2023,156,643,230250,4.783,5.4
2023,156,643,230310,724.254,1137.539
2023,156,643,230910,26750.191,5066.517
2023,156,643,230990,33787.914,26427.65
2023,156,643,240120,2701.275,762.807
2023,156,643,240130,938.044,2173.344
2023,156,643,240391,3851.863,182.063
2023,156,643,240399,1223.221,25.135
2023,156,643,250100,247.439,323.96
2023,156,643,250200,53.249,182.05
2023,156,643,250410,2974.117,2749.382
2023,156,643,250490,78.836,13.006
2023,156,643,250610,805.301,1060.06
2023,156,643,250620,98.86,147.357
2023,156,643,250700,4028.081,10417.022
2023,156,643,250810,510.915,1535.624
2023,156,643,250830,3758.49,8440.929
2023,156,643,250840,53.861,111.49
2023,156,643,250850,4935.803,6797.986
2023,156,643,250860,280.366,719.62
2023,156,643,250870,1105.228,4274.73
2023,156,643,251110,2107.689,8894.54
2023,156,643,251200,3437.659,6703.913
2023,156,643,251310,21.455,7.652
2023,156,643,251320,7218.78,34583.33
2023,156,643,251400,200.942,28.961
2023,156,643,251512,19.566,43.56
2023,156,643,251611,17.561,25.0
2023,156,643,251620,9.698,39.334
2023,156,643,251690,24.026,28.75
2023,156,643,251710,36.725,61.592
2023,156,643,251720,0.45,1.0
2023,156,643,251741,9.962,13.2
2023,156,643,251749,30.625,115.107
2023,156,643,251810,59.091,196.025
2023,156,643,251990,40498.046,67724.95
2023,156,643,252010,404.536,1137.004
2023,156,643,252020,225.323,338.707
2023,156,643,252100,168.411,4893.0
2023,156,643,252210,142.708,1442.33
2023,156,643,252220,563.808,1553.97
2023,156,643,252310,76.145,79.703
2023,156,643,252321,0.272,1.0
2023,156,643,252329,1915.768,29801.32
2023,156,643,252330,505.003,524.85
2023,156,643,252390,7.363,14.198
2023,156,643,252510,908.067,2666.58
2023,156,643,252520,123.476,360.65
2023,156,643,252620,242.989,555.28
2023,156,643,252800,1.756,0.08
2023,156,643,252910,27.163,85.9
2023,156,643,252921,12.637,20.0
2023,156,643,253010,403.075,2869.567
2023,156,643,253090,3265.082,12676.644
2023,156,643,260111,18.965,83.0
2023,156,643,260200,17.178,41.68
2023,156,643,260600,1472.975,2410.0
2023,156,643,261000,5503.649,11699.0
2023,156,643,261310,6270.178,180.0
2023,156,643,261400,10601.925,3932.006
2023,156,643,261510,2785.233,1064.589
2023,156,643,261790,175.188,1.953
2023,156,643,262099,16.569,24.0
2023,156,643,262190,2.866,3.2
2023,156,643,270120,1.774,24.1
2023,156,643,270400,25939.986,44638.054
2023,156,643,270600,147.121,84.6
2023,156,643,270750,2627.978,1732.2
2023,156,643,270791,0.166,0.011
2023,156,643,270810,97575.637,108740.7
2023,156,643,271000,89328.878,64612.671
2023,156,643,271112,116.744,44.074
2023,156,643,271113,538.666,410.846
2023,156,643,271210,4.851,0.405
2023,156,643,271220,189.803,124.075
2023,156,643,271290,1319.663,610.729
2023,156,643,271312,44333.539,27942.592
2023,156,643,271500,0.054,0.05
2023,156,643,280300,3646.481,834.468
2023,156,643,280429,1696.294,0.851
2023,156,643,280440,15.66,6.929
2023,156,643,280450,410.591,2.934
2023,156,643,280461,21586.18,1523.405
2023,156,643,280469,4748.635,1801.01
2023,156,643,280470,1978.567,284.8
2023,156,643,280480,3.425,0.003
2023,156,643,280490,8.767,0.125
2023,156,643,280511,434.048,166.05
2023,156,643,280512,4174.186,1531.628
2023,156,643,280519,3915.354,142.9
2023,156,643,280530,2780.042,241.926
2023,156,643,280610,69.22,3.5
2023,156,643,280700,439.581,134.6
2023,156,643,280910,247.581,101.5
2023,156,643,280920,6789.776,5391.518
2023,156,643,281000,85.427,54.95
2023,156,643,281111,1363.975,957.155
2023,156,643,281119,1288.967,1083.682
2023,156,643,281121,252.129,108.425
2023,156,643,281122,34945.166,21191.251
2023,156,643,281129,1010.376,611.291
2023,156,643,281212,44.145,11.3
2023,156,643,281219,0.486,0.01
2023,156,643,281290,256.547,17.351
2023,156,643,281390,1369.231,464.0
2023,156,643,281410,3.252,4.0
2023,156,643,281420,0.158,0.043
2023,156,643,281511,12688.161,21833.13
2023,156,643,281520,3222.99,2840.0
2023,156,643,281530,693.88,28.5
2023,156,643,281610,24.007,6.35
2023,156,643,281640,118.522,150.0
2023,156,643,281700,88.077,29.185
2023,156,643,281810,19635.617,18261.6
2023,156,643,281820,470804.402,1104725.4
2023,156,643,281830,2430.661,2327.026
2023,156,643,281990,985.131,220.315
2023,156,643,282010,130.928,44.501
2023,156,643,282090,80.132,41.101
2023,156,643,282110,22521.035,20258.0
2023,156,643,282200,1663.869,78.926
2023,156,643,282300,881.892,228.556
2023,156,643,282410,231.794,86.0
2023,156,643,282490,74.404,55.0
2023,156,643,282510,2151.964,555.912
2023,156,643,282520,7725.016,150.0
2023,156,643,282530,11263.502,460.0
2023,156,643,282540,176.257,11.183
2023,156,643,282550,2186.876,139.134
2023,156,643,282560,1807.481,234.558
2023,156,643,282570,54569.893,1250.97
2023,156,643,282580,15128.482,1494.0
2023,156,643,282590,16806.581,568.001
2023,156,643,282612,8338.961,6792.0
2023,156,643,282619,1661.794,1022.327
2023,156,643,282630,408.147,469.525
2023,156,643,282690,3450.93,2803.732
2023,156,643,282710,920.565,4348.82
2023,156,643,282720,33298.121,107774.48
2023,156,643,282731,223.894,981.633
2023,156,643,282732,64.349,158.3
2023,156,643,282735,501.4,74.0
2023,156,643,282739,22305.044,13875.678
2023,156,643,282741,0.003,0.001
2023,156,643,282749,2086.816,784.618
2023,156,643,282751,786.089,160.102
2023,156,643,282759,3701.042,820.814
2023,156,643,282760,217.125,2.6
2023,156,643,282810,10484.365,9922.455
2023,156,643,282890,64.526,58.9
2023,156,643,282911,10446.746,12734.0
2023,156,643,282919,1211.391,796.0
2023,156,643,282990,515.253,153.198
2023,156,643,283010,14234.202,22044.5
2023,156,643,283090,4041.268,108.217
2023,156,643,283110,5628.34,4691.325
2023,156,643,283190,83.624,34.6
2023,156,643,283210,2223.869,5389.05
2023,156,643,283220,617.234,494.72
2023,156,643,283230,680.352,1649.775
2023,156,643,283311,2.166,25.0
2023,156,643,283319,75.754,212.506
2023,156,643,283321,145.188,878.031
2023,156,643,283322,422.314,1812.04
2023,156,643,283324,910.815,160.8
2023,156,643,283325,1327.582,512.443
2023,156,643,283327,3252.341,7542.89
2023,156,643,283329,11336.72,20859.728
2023,156,643,283330,116.764,17.42
2023,156,643,283340,1867.381,2185.006
2023,156,643,283410,42.035,30.0
2023,156,643,283421,35.25,25.0
2023,156,643,283429,3430.713,2141.827
2023,156,643,283510,2011.217,647.884
2023,156,643,283522,414.657,281.642
2023,156,643,283524,1561.938,978.123
2023,156,643,283525,1279.606,862.274
2023,156,643,283526,840.989,730.158
2023,156,643,283529,2327.507,1545.964
2023,156,643,283531,2995.877,2252.807
2023,156,643,283539,18420.317,10368.807
2023,156,643,283620,776.853,2455.46
2023,156,643,283630,45.336,36.077
2023,156,643,283640,295.953,221.424
2023,156,643,283650,1567.947,2555.002
2023,156,643,283660,4130.747,7492.005
2023,156,643,283691,21545.401,541.533
2023,156,643,283692,205.075,131.0
2023,156,643,283699,9099.085,5172.373
2023,156,643,283711,66538.782,27886.6
2023,156,643,283719,280.399,36.9
2023,156,643,283720,1116.252,496.033
2023,156,643,283911,1141.548,2696.0
2023,156,643,283919,544.167,1148.147
2023,156,643,283990,5389.67,1741.785
2023,156,643,284011,95.482,55.0
2023,156,643,284019,457.025,533.916
2023,156,643,284020,3615.767,1556.828
2023,156,643,284030,0.07,0.001
2023,156,643,284150,22.43,5.0
2023,156,643,284161,804.866,297.05
2023,156,643,284169,147.08,16.258
2023,156,643,284170,5028.369,169.68
2023,156,643,284180,3961.2,138.206
2023,156,643,284190,1186.348,89.6
2023,156,643,284210,126.002,72.0
2023,156,643,284290,1014.833,476.894
2023,156,643,284310,61.341,0.003
2023,156,643,284390,6731.599,0.266
2023,156,643,284440,50.785,
2023,156,643,284590,13679.631,0.866
2023,156,643,284610,329.984,299.975
