Section ID,Section,HS4 ID,HS4,Year,Russia's Exports,China's Exports,PCI
6,Chemical Products,3307,Shaving Products,2022,66350.0,19306141.0,0.15
11,Textiles,6104,Knit Women's Suits,2022,65910.0,181115567.0,-1.53
6,Chemical Products,2926,Nitrile Compounds,2022,64750.0,16977908.0,1.03
11,Textiles,5309,Flax Woven Fabric,2022,61693.0,2447255.0,0.31
13,Stone And Glass,7010,Glass Bottles,2022,59586.0,62859327.0,-0.82
15,Metals,8309,Metal Stoppers,2022,59251.0,56335846.0,0.06
15,Metals,8212,Razor Blades,2022,56842.0,13495201.0,-0.39
15,Metals,7228,Other Steel Bars,2022,55986.0,18655504.0,0.65
15,Metals,7616,Other Aluminium Products,2022,55409.0,235766464.0,0.71
7,Plastics and Rubbers,3906,Acrylic Polymers,2022,55228.0,138699094.0,1.35
13,Stone And Glass,7007,Safety Glass,2022,52454.0,45999752.0,0.33
4,Foodstuffs,2209,Vinegar,2022,50726.0,651650.0,0.11
11,Textiles,6210,Felt or Coated Fabric Garments,2022,50717.0,126716642.0,-1.36
15,Metals,8208,Cutting Blades,2022,50516.0,67210409.0,1.17
16,Machines,8422,Washing and Bottling Machines,2022,50016.0,206276934.0,0.84
11,Textiles,6109,Knit T-shirts,2022,48590.0,71031748.0,-1.9
16,Machines,8547,Metal Insulating Fittings,2022,48336.0,22004287.0,0.87
5,Mineral Products,2508,Clays,2022,47301.0,6200340.0,-0.54
6,Chemical Products,3810,Metal Pickling Preparations,2022,45654.0,3957630.0,1.64
13,Stone And Glass,6913,Ornamental Ceramics,2022,45548.0,10513828.0,-0.65
6,Chemical Products,2815,Sodium or Potassium Peroxides,2022,45493.0,15580419.0,-0.24
20,Miscellaneous,9619,Sanitary towels (pads),2022,45472.0,210922663.0,
20,Miscellaneous,9405,Light Fixtures,2022,43978.0,790713699.0,0.14
15,Metals,8201,Garden Tools,2022,43912.0,34487955.0,0.43
16,Machines,8476,Vending Machines,2022,43332.0,3994564.0,0.76
18,Instruments,9020,Breathing Appliances,2022,42980.0,7913471.0,0.1
20,Miscellaneous,9614,Smoking Pipes,2022,41033.0,2075638.0,
13,Stone And Glass,6903,Refractory Ceramics,2022,40022.0,50289587.0,0.6
6,Chemical Products,2904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",2022,37554.0,3681410.0,-0.12
6,Chemical Products,2834,Nitrites and Nitrates,2022,37418.0,2789250.0,-0.32
16,Machines,8406,Steam Turbines,2022,36898.0,13250893.0,0.37
11,Textiles,6108,Knit Women's Undergarments,2022,35792.0,108504100.0,-1.7
14,Precious Metals,7106,Silver,2022,34812.0,4057.0,-0.3
10,Paper Goods,4814,Wallpaper,2022,33861.0,8236896.0,0.22
11,Textiles,6307,Other Cloth Articles,2022,33283.0,85105605.0,-1.17
14,Precious Metals,7115,Other Precious Metal Products,2022,33276.0,356727.0,-0.15
15,Metals,7608,Aluminium Pipes,2022,32569.0,5090055.0,0.06
5,Mineral Products,2514,Slate,2022,32463.0,60087.0,
12,Footwear and Headwear,6405,Other Footwear,2022,32248.0,24858264.0,-1.06
6,Chemical Products,3302,Scented Mixtures,2022,32079.0,5050072.0,0.15
18,Instruments,9017,Drafting Tools,2022,32023.0,46416413.0,1.44
12,Footwear and Headwear,6403,Leather Footwear,2022,31234.0,622160412.0,-0.64
15,Metals,7223,Stainless Steel Wire,2022,31232.0,21010771.0,1.31
11,Textiles,6308,Packaged Sewing Sets,2022,30889.0,270944.0,
16,Machines,8534,Printed Circuit Boards,2022,29926.0,82456536.0,0.73
6,Chemical Products,3210,Other Paints,2022,28831.0,79195.0,0.36
15,Metals,7312,Stranded Iron Wire,2022,28703.0,42536798.0,-0.08
6,Chemical Products,2938,Glycosides,2022,28567.0,32076041.0,-0.45
20,Miscellaneous,9504,Video and Card Games,2022,28193.0,35869548.0,0.71
11,Textiles,6110,Knit Sweaters,2022,27905.0,213285463.0,-1.61
16,Machines,8480,Metal Molds,2022,27657.0,138387039.0,0.88
15,Metals,7214,Raw Iron Bars,2022,26812.0,853053.0,-1.07
18,Instruments,9010,Photo Lab Equipment,2022,26744.0,4799032.0,1.83
8,Animal Hides,4202,Trunks and Cases,2022,25479.0,742532224.0,-0.87
15,Metals,8106,Bismuth,2022,23909.0,349567.0,
16,Machines,8528,Video Displays,2022,23647.0,818424420.0,-0.27
6,Chemical Products,3813,Fire Extinguishers Preparations,2022,23065.0,211.0,
11,Textiles,6115,Knit Socks and Hosiery,2022,22814.0,442019462.0,-1.03
7,Plastics and Rubbers,3918,Plastic Floor Coverings,2022,22619.0,135328759.0,0.24
7,Plastics and Rubbers,3924,Plastic Housewares,2022,22331.0,145357833.0,-1.05
6,Chemical Products,2942,Other Organic Compounds,2022,21797.0,512696.0,0.06
15,Metals,7610,Aluminium Structures,2022,21795.0,23707626.0,0.16
6,Chemical Products,2936,Vitamins,2022,21412.0,62625448.0,0.69
6,Chemical Products,3821,Micro-Organism Culture Preparations,2022,20726.0,24639230.0,1.12
17,Transportation,8714,Bi-Wheel Vehicle Parts,2022,20667.0,107057660.0,0.63
12,Footwear and Headwear,6703,Processed Hair,2022,20568.0,130301.0,-1.55
11,Textiles,6113,Garments of Impregnated Fabric,2022,19971.0,8607794.0,-1.31
6,Chemical Products,2924,Carboxyamide Compounds,2022,19863.0,107964931.0,0.58
15,Metals,7407,Copper Bars,2022,19595.0,3290910.0,0.09
6,Chemical Products,3802,Activated Carbon,2022,19342.0,27409795.0,-0.53
15,Metals,8110,Antimony,2022,18723.0,215950.0,
11,Textiles,5603,Non-woven Textiles,2022,18626.0,91791164.0,0.61
15,Metals,7410,Copper Foil,2022,17541.0,9580582.0,1.16
11,Textiles,6216,Non-Knit Gloves,2022,16850.0,14160205.0,-2.06
15,Metals,8307,Flexible Metal Tubing,2022,16451.0,9580364.0,0.47
15,Metals,7801,Raw Lead,2022,16411.0,143129.0,-1.59
10,Paper Goods,4905,Maps,2022,15972.0,153164.0,
15,Metals,8003,Tin Bars,2022,15708.0,274836.0,0.95
16,Machines,8487,"Machinery parts, not containing electrical connectors, insulators, coils, contacts or other electrical features, not specified or included elsewhere in this Chapter.",2022,15588.0,33753992.0,
13,Stone And Glass,6812,Asbestos Fibres,2022,14606.0,1451504.0,
10,Paper Goods,4811,Cellulose Fibers Paper,2022,14138.0,362480210.0,0.51
14,Precious Metals,7117,Imitation Jewellery,2022,13980.0,19220149.0,-0.24
6,Chemical Products,2906,Cyclic Alcohols,2022,13293.0,5888435.0,0.67
6,Chemical Products,2842,Other Inorganic Acids Salts,2022,13163.0,739803.0,0.89
16,Machines,8448,Knitting Machine Accessories,2022,13106.0,7428932.0,1.01
15,Metals,8302,Metal Mountings,2022,12674.0,431864241.0,0.73
10,Paper Goods,4819,Paper Containers,2022,12321.0,74165779.0,-0.33
15,Metals,7415,Copper Fasteners,2022,12272.0,3387448.0,1.0
7,Plastics and Rubbers,4012,Used Rubber Tires,2022,12103.0,4605614.0,0.33
6,Chemical Products,3702,Photographic Film,2022,11946.0,2069698.0,1.72
15,Metals,7314,Iron Cloth,2022,11641.0,24798688.0,0.07
5,Mineral Products,2520,Gypsum,2022,11437.0,467529.0,-1.38
8,Animal Hides,4201,Saddlery,2022,11401.0,11268132.0,-0.38
6,Chemical Products,3701,Photographic Plates,2022,11266.0,34322521.0,1.38
15,Metals,8303,Safes,2022,11254.0,2229140.0,0.49
17,Transportation,8907,Other Floating Structures,2022,11073.0,1463145.0,-0.64
18,Instruments,9019,Therapeutic Appliances,2022,10967.0,113669224.0,0.41
15,Metals,8301,Padlocks,2022,10675.0,109302017.0,0.38
10,Paper Goods,4821,Paper Labels,2022,10636.0,49057728.0,-0.3
9,Wood Products,4414,Wood Frames,2022,9970.0,1590170.0,-0.73
6,Chemical Products,3303,Perfumes,2022,9968.0,1548418.0,-0.13
12,Footwear and Headwear,6704,Fake Hair,2022,9919.0,6212285.0,-2.49
6,Chemical Products,2918,Carboxylic Acids,2022,9805.0,230194032.0,0.77
6,Chemical Products,3506,Glues,2022,9459.0,103543185.0,0.53
16,Machines,8423,Scales,2022,9279.0,48381996.0,0.49
7,Plastics and Rubbers,4017,Hard Rubber,2022,8989.0,1695017.0,
11,Textiles,6116,Knit Gloves,2022,8891.0,156866108.0,-1.67
10,Paper Goods,4823,Shaped Paper,2022,8827.0,51436155.0,0.09
16,Machines,8407,Spark-Ignition Engines,2022,8568.0,155017045.0,0.63
4,Foodstuffs,2104,Soups and Broths,2022,8540.0,780581.0,-0.33
15,Metals,8206,Tool Sets,2022,8242.0,55968744.0,0.78
7,Plastics and Rubbers,3911,Petroleum Resins,2022,8211.0,27253968.0,1.35
11,Textiles,6202,Non-Knit Women's Coats,2022,8173.0,357812679.0,-1.15
13,Stone And Glass,6810,Cement Articles,2022,8117.0,15657784.0,0.33
7,Plastics and Rubbers,3925,Plastic Building Materials,2022,7857.0,23383112.0,0.11
13,Stone And Glass,6814,Processed Mica,2022,7847.0,2855254.0,
18,Instruments,9102,Base Metal Watches,2022,7839.0,9829124.0,0.68
16,Machines,8432,Soil Preparation Machinery,2022,7654.0,61685160.0,0.6
5,Mineral Products,2516,Granite,2022,7653.0,99272.0,-1.8
6,Chemical Products,2930,Organo-Sulfur Compounds,2022,7641.0,162907106.0,0.83
15,Metals,7612,Aluminium Cans,2022,7640.0,2988262.0,-0.19
8,Animal Hides,4203,Leather Apparel,2022,7584.0,71745078.0,-1.23
18,Instruments,9205,Wind Instruments,2022,7478.0,2489418.0,
15,Metals,7605,Aluminium Wire,2022,7340.0,9278520.0,-0.52
18,Instruments,9028,Utility Meters,2022,7290.0,131735281.0,0.22
6,Chemical Products,3209,Aqueous Paints,2022,7248.0,25937884.0,-0.09
12,Footwear and Headwear,6505,Knitted Hats,2022,7157.0,98600114.0,-1.82
6,Chemical Products,3504,Peptones,2022,7121.0,50123042.0,0.43
11,Textiles,6203,Non-Knit Men's Suits,2022,7050.0,143954326.0,-1.39
13,Stone And Glass,7016,Glass Bricks,2022,7027.0,7521361.0,-0.06
16,Machines,8512,Electrical Lighting and Signalling Equipment,2022,6871.0,138197204.0,0.67
6,Chemical Products,2913,Halogenated aldehyde derivatives (heading 2912),2022,6607.0,77071.0,
18,Instruments,9106,Time Recording Instruments,2022,6590.0,694965.0,
13,Stone And Glass,7020,Other Glass Articles,2022,6484.0,3721737.0,0.65
11,Textiles,6117,Other Knit Clothing Accessories,2022,6465.0,14513843.0,-1.27
16,Machines,8521,Video Recording Equipment,2022,6439.0,52122074.0,0.68
6,Chemical Products,3502,Water Soluble Proteins,2022,6312.0,47391.0,0.18
11,Textiles,5911,Textiles for technical uses,2022,6149.0,34290064.0,0.87
4,Foodstuffs,1803,Cocoa Paste,2022,5951.0,721013.0,-1.61
20,Miscellaneous,9608,Pens,2022,5901.0,69694652.0,0.67
16,Machines,8420,Rolling Machines,2022,5556.0,3892203.0,1.61
11,Textiles,6212,Other Women's Undergarments,2022,5546.0,28587558.0,-1.45
11,Textiles,6201,Non-Knit Men's Coats,2022,5329.0,181917559.0,-1.26
13,Stone And Glass,6901,Bricks,2022,5313.0,19465.0,
7,Plastics and Rubbers,3912,Cellulose,2022,5276.0,129432362.0,0.75
11,Textiles,6107,Knit Men's Undergarments,2022,5143.0,87653583.0,-1.58
6,Chemical Products,2830,Sulfides,2022,4962.0,20855590.0,
9,Wood Products,4420,Wood Ornaments,2022,4928.0,4694251.0,-0.99
13,Stone And Glass,7002,Glass Balls,2022,4778.0,8871661.0,
16,Machines,8425,Pulley Systems,2022,4764.0,116480713.0,0.64
13,Stone And Glass,7017,Laboratory Glassware,2022,4530.0,7987721.0,0.44
16,Machines,8506,Batteries,2022,4484.0,95791871.0,0.58
15,Metals,7212,Large Coated Flat-Rolled Iron,2022,4426.0,7877670.0,0.39
15,Metals,8204,Wrenches,2022,4378.0,46957376.0,1.22
15,Metals,7315,Iron Chains,2022,4107.0,82683148.0,0.88
12,Footwear and Headwear,6406,Footwear Parts,2022,4042.0,233943574.0,-0.69
15,Metals,7319,Iron Sewing Needles,2022,4033.0,2431082.0,
15,Metals,8310,Metal Signs,2022,4010.0,2713804.0,0.18
10,Paper Goods,4907,Documents of title (bonds etc) and unused stamps,2022,3920.0,150183.0,-1.07
6,Chemical Products,2929,Other Nitrogen Compounds,2022,3855.0,91688814.0,0.83
16,Machines,8513,Portable Lighting,2022,3707.0,37323791.0,0.3
11,Textiles,6103,Knit Men's Suits,2022,3693.0,63531239.0,-1.63
11,Textiles,5208,Light Pure Woven Cotton,2022,3627.0,83654214.0,-0.89
15,Metals,7409,Copper Plating,2022,3520.0,5014893.0,0.72
20,Miscellaneous,9612,Ink Ribbons,2022,3468.0,9728815.0,0.77
17,Transportation,8707,Vehicle Bodies (including cabs) for the motor vehicles (8701 to 8705),2022,3462.0,21998315.0,0.68
7,Plastics and Rubbers,4005,Compounded Unvulcanised Rubber,2022,3423.0,470329.0,0.49
16,Machines,8443,Industrial Printers,2022,3355.0,342207397.0,0.95
6,Chemical Products,2910,Epoxides,2022,3275.0,4835433.0,1.33
11,Textiles,5805,Hand-Woven Tapestries,2022,3036.0,27207.0,
6,Chemical Products,2920,Other Esters,2022,2946.0,12572676.0,1.35
15,Metals,8203,Hand Tools,2022,2918.0,38481936.0,0.61
10,Paper Goods,4818,Toilet Paper,2022,2894.0,12778932.0,-0.17
16,Machines,8426,Cranes,2022,2800.0,208652462.0,0.33
18,Instruments,9005,Binoculars and Telescopes,2022,2738.0,9962871.0,0.22
2,Vegetable Products,1209,Sowing Seeds,2022,2670.0,2416068.0,-0.48
20,Miscellaneous,9606,Buttons,2022,2664.0,7920078.0,0.52
20,Miscellaneous,9404,Mattresses,2022,2524.0,58097668.0,-0.65
6,Chemical Products,2821,Iron Oxides and Hydroxides,2022,2511.0,25625323.0,-0.6
6,Chemical Products,2843,Precious Metal Compounds,2022,2505.0,8479855.0,0.68
15,Metals,7411,Copper Pipes,2022,2499.0,29871714.0,0.41
6,Chemical Products,2922,Oxygen Amino Compounds,2022,2447.0,274983765.0,0.38
11,Textiles,5407,Synthetic Filament Yarn Woven Fabric,2022,2399.0,392973487.0,-0.17
13,Stone And Glass,6809,Plaster Articles,2022,2358.0,550238.0,-0.49
16,Machines,8522,Audio and Video Recording Accessories,2022,2316.0,2400080.0,0.52
18,Instruments,9104,Dashboard Clocks,2022,2294.0,32551.0,
13,Stone And Glass,6803,Worked Slate,2022,2240.0,1594522.0,-0.27
11,Textiles,5806,Narrow Woven Fabric,2022,2208.0,36946747.0,-0.16
15,Metals,8211,Knives,2022,2154.0,43483296.0,0.91
11,Textiles,6206,Non-Knit Women's Shirts,2022,2122.0,34392077.0,-1.36
5,Mineral Products,2712,Petroleum Jelly,2022,2038.0,1105761.0,-0.11
15,Metals,8111,Manganese,2022,2017.0,231574912.0,-0.75
18,Instruments,9207,Electric Musical Instruments,2022,1991.0,10717601.0,0.6
8,Animal Hides,4303,Furskin Apparel,2022,1981.0,773630787.0,-0.3
6,Chemical Products,3820,Antifreeze,2022,1886.0,687313.0,0.38
5,Mineral Products,2517,Gravel and Crushed Stone,2022,1794.0,29090.0,-0.26
15,Metals,7603,Aluminium Powder,2022,1770.0,640091.0,
17,Transportation,8716,"Trailers and semi-trailers, not mechanically propelled vehicles",2022,1765.0,116613458.0,0.3
20,Miscellaneous,9507,Fishing and Hunting Equipment,2022,1761.0,73838697.0,-0.09
15,Metals,8001,Raw Tin,2022,1722.0,5858576.0,-0.89
15,Metals,7408,Copper Wire,2022,1714.0,8941192.0,-0.11
5,Mineral Products,2512,Siliceous Fossil Meals,2022,1684.0,4211037.0,
15,Metals,7306,Other Small Iron Pipes,2022,1592.0,63130995.0,-0.23
6,Chemical Products,3206,Other Coloring Matter,2022,1564.0,226182082.0,0.54
7,Plastics and Rubbers,4010,Rubber Belting,2022,1550.0,71490908.0,0.81
20,Miscellaneous,9602,Vegetable and Mineral Carvings,2022,1549.0,6473662.0,-0.1
6,Chemical Products,3006,Special Pharmaceuticals,2022,1522.0,6638534.0,0.82
11,Textiles,6102,Knit Women's Coats,2022,1505.0,17306010.0,-1.64
6,Chemical Products,3212,Nonaqueous Pigments,2022,1504.0,3297308.0,0.94
11,Textiles,5607,Twine and Rope,2022,1436.0,17870827.0,-0.43
13,Stone And Glass,6804,Milling Stones,2022,1422.0,41510386.0,1.0
6,Chemical Products,2912,"Aldehydes, cyclic polymers, and paraformaldehyde",2022,1404.0,11587397.0,0.78
11,Textiles,5907,Coated Textile Fabric,2022,1402.0,18418935.0,0.36
16,Machines,8439,Papermaking Machines,2022,1309.0,35850598.0,1.15
15,Metals,7321,Iron Stovetops,2022,1258.0,49188925.0,-0.22
16,Machines,8415,Air Conditioners,2022,1238.0,761775486.0,0.48
2,Vegetable Products,1302,Vegetable Saps,2022,1176.0,142262389.0,-0.29
6,Chemical Products,2911,Acetals and Hemiacetals,2022,1175.0,50438.0,
16,Machines,8442,Print Production Machinery,2022,1173.0,7517037.0,0.52
16,Machines,8475,Glass Working Machines,2022,1161.0,11696064.0,1.42
6,Chemical Products,3808,Pesticides,2022,1161.0,247911168.0,-0.07
15,Metals,7615,Aluminium Housewares,2022,1134.0,39340318.0,-1.03
11,Textiles,5210,Light Mixed Woven Cotton,2022,1074.0,7722878.0,
6,Chemical Products,2935,Sulfonamides,2022,1064.0,38955039.0,0.62
6,Chemical Products,2817,Zinc Oxide and Peroxide,2022,1061.0,18102.0,-0.12
6,Chemical Products,2925,Carboxyimide Compounds,2022,1056.0,17874320.0,0.46
17,Transportation,8609,Railway Cargo Containers,2022,1055.0,585550108.0,-1.2
11,Textiles,6207,Non-Knit Men's Undergarments,2022,1037.0,3668527.0,
16,Machines,8510,Hair Trimmers,2022,1029.0,29680055.0,0.6
8,Animal Hides,4304,Artificial Fur,2022,1027.0,1397531.0,
16,Machines,8430,Other Construction Vehicles,2022,1027.0,255229706.0,-0.29
20,Miscellaneous,9616,Scent Sprays,2022,991.0,19923468.0,0.91
15,Metals,7218,Stainless Steel Ingots,2022,983.0,6.0,0.95
12,Footwear and Headwear,6401,Waterproof Footwear,2022,973.0,8717203.0,-1.26
7,Plastics and Rubbers,3913,Natural Polymers,2022,938.0,101340960.0,1.0
16,Machines,8509,Other Domestic Electric Housewares,2022,905.0,415959512.0,0.59
11,Textiles,5602,Felt,2022,896.0,9931271.0,0.5
5,Mineral Products,2523,Cement,2022,894.0,801113.0,-1.29
6,Chemical Products,3505,Dextrins,2022,888.0,80292150.0,0.63
10,Paper Goods,4909,Postcards,2022,831.0,751555.0,0.21
6,Chemical Products,3207,Prepared Pigments,2022,829.0,1892066.0,0.47
15,Metals,7614,Stranded Aluminium Wire,2022,810.0,903656.0,-0.8
18,Instruments,9033,Opto-Electric Instrument Parts,2022,799.0,8207952.0,1.09
7,Plastics and Rubbers,4015,Rubber Apparel,2022,785.0,75162616.0,-0.48
11,Textiles,6101,Knit Men's Coats,2022,758.0,5390250.0,-1.59
11,Textiles,5810,Embroidery,2022,724.0,7218487.0,-0.75
4,Foodstuffs,1804,Cocoa Butter,2022,713.0,1522832.0,-1.52
7,Plastics and Rubbers,3905,Other Vinyl Polymers,2022,681.0,52446592.0,0.92
16,Machines,8470,Calculators,2022,657.0,86466597.0,0.5
11,Textiles,6106,Knit Women's Shirts,2022,655.0,4117494.0,-1.84
4,Foodstuffs,2102,Yeast,2022,634.0,7710590.0,-0.05
11,Textiles,6208,Non-Knit Women's Undergarments,2022,631.0,12011098.0,-1.42
11,Textiles,5604,Rubber Textiles,2022,585.0,10249267.0,
13,Stone And Glass,7009,Glass Mirrors,2022,581.0,20484834.0,0.39
6,Chemical Products,2853,Other inorganic compounds,2022,574.0,577869.0,
13,Stone And Glass,6910,Bathroom Ceramics,2022,565.0,56459360.0,-0.85
12,Footwear and Headwear,6601,Umbrellas,2022,546.0,25376003.0,-1.16
18,Instruments,9209,Musical Instrument Parts,2022,527.0,6235475.0,0.72
15,Metals,7907,Other Zinc Products,2022,521.0,2907074.0,0.29
11,Textiles,6209,Non-Knit Babies' Garments,2022,518.0,16119797.0,-1.77
11,Textiles,5807,Labels,2022,466.0,2338606.0,-0.64
11,Textiles,6217,Other Non-Knit Clothing Accessories,2022,448.0,5481548.0,-1.02
18,Instruments,9004,Eyewear,2022,433.0,78830162.0,0.91
15,Metals,7609,Aluminium Pipe Fittings,2022,417.0,7321805.0,0.47
17,Transportation,8804,Parachutes,2022,404.0,36646.0,
12,Footwear and Headwear,6602,Walking Sticks,2022,393.0,5369263.0,
7,Plastics and Rubbers,4014,Pharmaceutical Rubber Products,2022,384.0,12032356.0,-0.06
17,Transportation,8608,Railway Track Fixtures,2022,355.0,381310.0,0.51
10,Paper Goods,4807,Composite Paper,2022,332.0,112167.0,0.44
13,Stone And Glass,6802,Building Stone,2022,332.0,50375820.0,-1.12
14,Precious Metals,7118,Coin,2022,313.0,43845.0,0.11
15,Metals,7418,Copper Housewares,2022,301.0,7947288.0,0.31
12,Footwear and Headwear,6506,Other Headwear,2022,299.0,88734584.0,0.61
5,Mineral Products,2518,Dolomite,2022,298.0,24867.0,
16,Machines,8438,Industrial Food Preperation Machinery,2022,290.0,41657058.0,0.55
6,Chemical Products,3406,Candles,2022,282.0,11486104.0,0.16
15,Metals,8214,Other Cutlery,2022,279.0,19809341.0,-0.41
11,Textiles,6112,Knit Active Wear,2022,276.0,64144879.0,-1.3
10,Paper Goods,4820,Paper Notebooks,2022,269.0,31079836.0,-0.76
4,Foodstuffs,1702,Other Sugars,2022,246.0,17578126.0,-0.08
15,Metals,8308,Other Metal Fasteners,2022,242.0,30015348.0,0.52
7,Plastics and Rubbers,3922,Plastic Wash Basins,2022,240.0,16007597.0,0.17
15,Metals,7905,Zinc Sheets,2022,232.0,160171.0,-0.14
15,Metals,7301,Iron Sheet Piling,2022,229.0,8500223.0,0.01
15,Metals,7412,Copper Pipe Fittings,2022,224.0,87944523.0,0.84
7,Plastics and Rubbers,4008,Rubber Sheets,2022,198.0,12785976.0,0.72
11,Textiles,6006,Other knitted or crocheted fabrics.,2022,197.0,90193084.0,
11,Textiles,6105,Knit Men's Shirts,2022,191.0,13869605.0,-2.12
20,Miscellaneous,9605,Travel Kits,2022,189.0,1990745.0,
13,Stone And Glass,6813,Friction Material,2022,179.0,6446551.0,0.12
18,Instruments,9008,Image Projectors,2022,178.0,2093096.0,
6,Chemical Products,2908,Phenol Derivatives,2022,174.0,916883.0,0.68
11,Textiles,6214,Scarves,2022,168.0,11070394.0,-1.08
10,Paper Goods,4810,Kaolin Coated Paper,2022,163.0,225301095.0,0.84
11,Textiles,6005,Warp knit fabrics (including those made on galloon knitting machines),2022,151.0,46282840.0,
15,Metals,8102,Molybdenum,2022,145.0,10998219.0,
5,Mineral Products,2507,Kaolin,2022,142.0,2703161.0,-0.13
5,Mineral Products,2606,Aluminium Ore,2022,136.0,1339936.0,-2.84
11,Textiles,6001,Pile Fabric,2022,135.0,172925501.0,-0.05
15,Metals,8213,Scissors,2022,127.0,13874031.0,0.09
15,Metals,8007,Other Tin Products,2022,120.0,147114.0,
6,Chemical Products,3215,Ink,2022,120.0,19488068.0,0.46
9,Wood Products,4415,Wood Crates,2022,115.0,465774.0,0.26
15,Metals,8215,Cutlery Sets,2022,113.0,24138478.0,-0.23
13,Stone And Glass,6805,Abrasive Powder,2022,111.0,40223357.0,0.91
12,Footwear and Headwear,6507,Headbands and Linings,2022,106.0,909366.0,
15,Metals,7217,Iron Wire,2022,101.0,19459419.0,-0.25
6,Chemical Products,2811,Other Inorganic Acids,2022,100.0,33517672.0,0.31
11,Textiles,5112,Combed Wool or Animal Hair Fabric,2022,92.0,1070424.0,-0.12
11,Textiles,6205,Non-Knit Men's Shirts,2022,88.0,56819759.0,-1.73
11,Textiles,5512,Synthetic Fabrics,2022,87.0,10552893.0,0.32
6,Chemical Products,2928,Hydrazine or Hydroxylamine Derivatives,2022,87.0,11052063.0,0.96
6,Chemical Products,2823,Titanium Oxides,2022,85.0,430691.0,0.66
11,Textiles,6303,Window Dressings,2022,85.0,38240750.0,-0.33
4,Foodstuffs,1701,Raw Sugar,2022,81.0,180348.0,-1.9
10,Paper Goods,4803,Tissue,2022,81.0,1105758.0,-0.77
2,Vegetable Products,904,Pepper,2022,81.0,9037196.0,-2.11
16,Machines,8402,Steam Boilers,2022,80.0,12841240.0,-0.01
11,Textiles,5514,Heavy Synthetic Cotton Fabrics,2022,80.0,85176577.0,-0.2
6,Chemical Products,3214,Glaziers Putty,2022,77.0,19955170.0,0.29
9,Wood Products,4417,Wooden Tool Handles,2022,75.0,260220.0,
20,Miscellaneous,9607,Zippers,2022,73.0,45875731.0,-0.03
11,Textiles,5703,Tufted Carpets,2022,73.0,21765319.0,-0.51
11,Textiles,6305,Packing Bags,2022,72.0,70822082.0,-2.03
16,Machines,8441,Other Paper Machinery,2022,68.0,62249072.0,1.1
20,Miscellaneous,9617,Vacuum Flask,2022,65.0,40297726.0,0.32
10,Paper Goods,4822,Paper Spools,2022,64.0,132908.0,
6,Chemical Products,2822,Cobalt Oxides and Hydroxides,2022,57.0,2937937.0,-1.68
15,Metals,7324,Iron Toiletry,2022,56.0,50022819.0,0.4
18,Instruments,9006,Cameras,2022,49.0,6789449.0,0.39
11,Textiles,5903,Plastic Coated Textile Fabric,2022,46.0,256896106.0,0.73
20,Miscellaneous,9615,Combs,2022,45.0,40582239.0,-0.6
11,Textiles,5608,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",2022,44.0,11930404.0,-0.52
11,Textiles,5704,Felt Carpets,2022,42.0,1176549.0,0.22
6,Chemical Products,2824,Lead Oxides,2022,35.0,408900.0,
18,Instruments,9208,Other Musical Instruments,2022,33.0,511445.0,
16,Machines,8508,Vacuum Cleaners,2022,33.0,215466875.0,0.92
18,Instruments,9105,Other Clocks,2022,33.0,10030337.0,0.51
13,Stone And Glass,6912,Ceramic Tableware,2022,33.0,14216058.0,-0.12
11,Textiles,5801,Woven Fabrics,2022,31.0,31546174.0,0.22
11,Textiles,6002,Light Rubberized Knitted Fabric,2022,28.0,1125017.0,-0.56
20,Miscellaneous,9505,Party Decorations,2022,26.0,114601950.0,-1.87
6,Chemical Products,2820,Manganese Oxides,2022,25.0,155974.0,
11,Textiles,5702,Hand-Woven Rugs,2022,25.0,4565437.0,-0.71
11,Textiles,6003,Knitted or crocheted fabrics of a width not exceeding 30 cm,2022,23.0,736294.0,
18,Instruments,9108,Watch Movements,2022,23.0,54044.0,1.68
11,Textiles,5508,Non-Retail Artificial Staple Fibers Sewing Thread,2022,20.0,27985965.0,-1.33
15,Metals,8202,Hand Saws,2022,20.0,110508421.0,0.96
6,Chemical Products,3005,Bandages,2022,20.0,27372452.0,0.78
11,Textiles,5901,Gum Coated Textile Fabric,2022,20.0,9089222.0,-1.4
11,Textiles,5609,Other Articles of Twine and Rope,2022,18.0,3700757.0,-0.82
12,Footwear and Headwear,6702,Artificial Vegetation,2022,17.0,123110717.0,-0.15
15,Metals,7317,Iron Nails,2022,16.0,11041490.0,-0.94
11,Textiles,5601,Wadding,2022,15.0,5005454.0,-0.49
8,Animal Hides,4205,Other Leather Articles,2022,11.0,4268986.0,-0.51
10,Paper Goods,4910,Calendars,2022,11.0,474780.0,
11,Textiles,5306,Flax Yarn,2022,8.0,1937358.0,
11,Textiles,5811,Quilted Textiles,2022,8.0,3872092.0,
20,Miscellaneous,9609,Pencils and Crayons,2022,7.0,21897240.0,-0.39
11,Textiles,5804,Tulles and Net Fabric,2022,5.0,7062206.0,-0.61
5,Mineral Products,2701,Coal Briquettes,2023,14355859436.0,1774.0,-2.21
5,Mineral Products,2711,Petroleum Gas,2023,11706847864.0,655410.0,-1.68
